Id	UpGoodsId[1]	UpGoodsId[2]	UpGoodsId[3]	UpGoodsId[4]	UpGoodsId[5]	UpGoodsId[6]	UpGoodsId[7]	UpGoodsId[8]	UpGoodsId[9]	UpGoodsId[10]	UpGoodsId[11]	UpGoodsId[12]	GoodsId[1]	GoodsId[2]	GoodsId[3]	GoodsId[4]	GoodsId[5]	GoodsId[6]	GoodsId[7]	GoodsId[8]	GoodsId[9]	GoodsId[10]	GoodsId[11]	GoodsId[12]	GoodsId[13]	GoodsId[14]	GoodsId[15]	GoodsId[16]	GoodsId[17]	GoodsId[18]	GoodsId[19]	GoodsId[20]	GoodsId[21]	GoodsId[22]	GoodsId[23]	GoodsId[24]	GoodsId[25]	GoodsId[26]	GoodsId[27]	GoodsId[28]	GoodsId[29]	GoodsId[30]	GoodsId[31]	GoodsId[32]	GoodsId[33]	GoodsId[34]	GoodsId[35]	GoodsId[36]	GoodsId[37]	GoodsId[38]	GoodsId[39]	GoodsId[40]	GoodsId[41]	GoodsId[42]	GoodsId[43]	GoodsId[44]	GoodsId[45]	GoodsId[46]	GoodsId[47]	GoodsId[48]	GoodsId[49]	GoodsId[50]	GoodsId[51]	GoodsId[52]	GoodsId[53]	GoodsId[54]	GoodsId[55]	GoodsId[56]	GoodsId[57]	GoodsId[58]	GoodsId[59]	GoodsId[60]	GoodsId[61]	GoodsId[62]	GoodsId[63]	GoodsId[64]	GoodsId[65]	GoodsId[66]
108600	1051003												1031003	1061003	1011003	1071003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																					
108700	1051003												1031003	1061003	1011003	1071003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																					
108800	1171003												1031003	1061003	1071003	1051003	1021003	1021004	1041003	1141003	1011003	1121003	1131003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																					
108900	1171003												1031003	1061003	1071003	1051003	1021003	1021004	1041003	1141003	1011003	1121003	1131003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																					
109000	1121003												1031003	1061003	1071003	1051003	1021004	1041003	1141003	1171003	1011003	1021003	1131003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																					
109100	1121003												1031003	1061003	1071003	1051003	1021004	1041003	1141003	1171003	1011003	1021003	1131003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																					
109200	1021004												1031003	1061003	1071003	1051003	1021003	1041003	1141003	1171003	1011003	1121003	1131003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																					
109300	1021004												1031003	1061003	1071003	1051003	1021003	1041003	1141003	1171003	1011003	1121003	1131003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																					
109400	1041003												1031003	1061003	1011003	1071003	1051003	1021003	1141003	1021004	1171003	1121003	1131003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																					
109500	1041003												1031003	1061003	1011003	1071003	1051003	1021003	1141003	1021004	1171003	1121003	1131003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																					
109600	1011003												1031003	1061003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																					
109700	1011003												1031003	1061003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																					
109800	1071003												1031003	1061003	1011003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																				
109900	1071003												1031003	1061003	1011003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																				
110000	1051003												1031003	1061003	1011003	1071003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																				
110100	1051003												1031003	1061003	1011003	1071003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																				
110200	1031004												1031003	1061003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																				
110300	1031004												1031003	1061003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																				
110400	1061003												1031003	1031004	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																				
110500	1061003												1031003	1031004	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																				
110600	1021003												1031003	1061003	1011003	1071003	1051003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																				
110700	1021003												1031003	1061003	1011003	1071003	1051003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																				
110800	1031003												1061003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																				
110900	1031003												1061003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																				
111000	1121003												1031003	1061003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1131003	1031004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																				
111100	1121003												1031003	1061003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1131003	1031004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																				
111200	1021004												1031003	1061003	1011003	1071003	1051003	1021003	1041003	1141003	1171003	1121003	1131003	1031004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																				
111300	1021004												1031003	1061003	1011003	1071003	1051003	1021003	1041003	1141003	1171003	1121003	1131003	1031004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																				
111400	1141003												1031003	1061003	1011003	1071003	1051003	1021003	1041003	1021004	1171003	1121003	1131003	1031004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																				
111500	1141003												1031003	1061003	1011003	1071003	1051003	1021003	1041003	1021004	1171003	1121003	1131003	1031004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																				
111600	1011003												1031003	1061003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1531004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																			
111700	1041003												1031003	1061003	1011003	1071003	1051003	1021003	1021004	1141003	1171003	1121003	1131003	1031004	1531004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																			
111800	1131003												1031003	1061003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1031004	1531004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																			
111900	1171003												1031003	1061003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1121003	1131003	1031004	1531004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																			
112000	1531004												1031003	1061003	1011003	1071003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																			
112100	1071003												1031003	1061003	1011003	1051003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1531004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																			
112200	1051003												1031003	1061003	1011003	1071003	1021003	1041003	1021004	1141003	1171003	1121003	1131003	1031004	1531004	1011002	1041002	1071002	1081002	1021002	1031002	1061002	1081003	1091002	1111002	1121002	1131002	1161002	1211002	1221002	1021001	1031001	1051001																																			
