Id	DrawId	IsUp	Name	Type	ProbShow	Sort
3933	170241		S-Rank Omniframe (including guaranteed)		1.90%	1
3934	170241		S-Rank Omniframe (base drop)		1.50%	2
3935	170241		B, A-Rank Omniframe		13.95%	3
3936	170241		Construct shard		22.11%	4
3937	170241		4★ equipment		28.39%	5
3938	170241		Overclock material		14.42%	6
3939	170241		EXP material		4.81%	7
3940	170241		Cog Box		14.42%	8
3941	170242		S-Rank Omniframe (including guaranteed)		1.90%	1
3942	170242		S-Rank Omniframe (base drop)		1.50%	2
3943	170242		B, A-Rank Omniframe		13.95%	3
3944	170242		Construct shard		22.11%	4
3945	170242		4★ equipment		28.39%	5
3946	170242		Overclock material		14.42%	6
3947	170242		EXP material		4.81%	7
3948	170242		Cog Box		14.42%	8
3949	170243		S-Rank Omniframe (including guaranteed)		1.90%	1
3950	170243		S-Rank Omniframe (base drop)		1.50%	2
3951	170243		B, A-Rank Omniframe		13.95%	3
3952	170243		Construct shard		22.11%	4
3953	170243		4★ equipment		28.39%	5
3954	170243		Overclock material		14.42%	6
3955	170243		EXP material		4.81%	7
3956	170243		Cog Box		14.42%	8
3957	170244		S-Rank Omniframe (including guaranteed)		1.90%	1
3958	170244		S-Rank Omniframe (base drop)		1.50%	2
3959	170244		B, A-Rank Omniframe		13.95%	3
3960	170244		Construct shard		22.11%	4
3961	170244		4★ equipment		28.39%	5
3962	170244		Overclock material		14.42%	6
3963	170244		EXP material		4.81%	7
3964	170244		Cog Box		14.42%	8
3965	170245		S-Rank Omniframe (including guaranteed)		1.90%	1
3966	170245		S-Rank Omniframe (base drop)		1.50%	2
3967	170245		B, A-Rank Omniframe		13.95%	3
3968	170245		Construct shard		22.11%	4
3969	170245		4★ equipment		28.39%	5
3970	170245		Overclock material		14.42%	6
3971	170245		EXP material		4.81%	7
3972	170245		Cog Box		14.42%	8
3973	170246		S-Rank Omniframe (including guaranteed)		1.90%	1
3974	170246		S-Rank Omniframe (base drop)		1.50%	2
3975	170246		B, A-Rank Omniframe		13.95%	3
3976	170246		Construct shard		22.11%	4
3977	170246		4★ equipment		28.39%	5
3978	170246		Overclock material		14.42%	6
3979	170246		EXP material		4.81%	7
3980	170246		Cog Box		14.42%	8
3981	170247		S-Rank Omniframe (including guaranteed)		1.90%	1
3982	170247		S-Rank Omniframe (base drop)		1.50%	2
3983	170247		B, A-Rank Omniframe		13.95%	3
3984	170247		Construct shard		22.11%	4
3985	170247		4★ equipment		28.39%	5
3986	170247		Overclock material		14.42%	6
3987	170247		EXP material		4.81%	7
3988	170247		Cog Box		14.42%	8
3989	170248		S-Rank Omniframe (including guaranteed)		1.90%	1
3990	170248		S-Rank Omniframe (base drop)		1.50%	2
3991	170248		B, A-Rank Omniframe		13.95%	3
3992	170248		Construct shard		22.11%	4
3993	170248		4★ equipment		28.39%	5
3994	170248		Overclock material		14.42%	6
3995	170248		EXP material		4.81%	7
3996	170248		Cog Box		14.42%	8
3997	170249		S-Rank Omniframe (including guaranteed)		1.90%	1
3998	170249		S-Rank Omniframe (base drop)		1.50%	2
3999	170249		B, A-Rank Omniframe		13.95%	3
4000	170249		Construct shard		22.11%	4
4001	170249		4★ equipment		28.39%	5
4002	170249		Overclock material		14.42%	6
4003	170249		EXP material		4.81%	7
4004	170249		Cog Box		14.42%	8
4005	170250		S-Rank Omniframe (including guaranteed)		1.90%	1
4006	170250		S-Rank Omniframe (base drop)		1.50%	2
4007	170250		B, A-Rank Omniframe		13.95%	3
4008	170250		Construct shard		22.11%	4
4009	170250		4★ equipment		28.39%	5
4010	170250		Overclock material		14.42%	6
4011	170250		EXP material		4.81%	7
4012	170250		Cog Box		14.42%	8
4013	170251		S-Rank Omniframe (including guaranteed)		1.90%	1
4014	170251		S-Rank Omniframe (base drop)		1.50%	2
4015	170251		B, A-Rank Omniframe		13.95%	3
4016	170251		Construct shard		22.11%	4
4017	170251		4★ equipment		28.39%	5
4018	170251		Overclock material		14.42%	6
4019	170251		EXP material		4.81%	7
4020	170251		Cog Box		14.42%	8
4021	170252		S-Rank Omniframe (including guaranteed)		1.90%	1
4022	170252		S-Rank Omniframe (base drop)		1.50%	2
4023	170252		B, A-Rank Omniframe		13.95%	3
4024	170252		Construct shard		22.11%	4
4025	170252		4★ equipment		28.39%	5
4026	170252		Overclock material		14.42%	6
4027	170252		EXP material		4.81%	7
4028	170252		Cog Box		14.42%	8
4029	341	1	[6★] Prometheus		4.00%	1
4030	341	1	[5★] Progressive Knife		12.00%	2
4031	341		[6★] Implosion		0.50%	3
4032	341		[6★] Sarastro		0.50%	4
4033	341		[5★]Red Shift		1.50%	5
4034	341		[5★]Neapolitan Solo		1.50%	6
4035	341		4★ weapons		33.40%	7
4036	341		3★ weapons		27.90%	8
4037	341		Cog Box		9.35%	9
4038	341		Overclock material		9.35%	10
4039	4012		S-Rank Uniframe (including guaranteed)		12.45%	1
4040	4012		S-Rank Uniframe (base drop)		5.00%	2
4041	4012		4★ equipment		28.21%	3
4042	4012		Overclock material		26.45%	4
4043	4012		EXP material		6.44%	5
4044	4012		Cog Box		26.45%	6
4045	4013		S-Rank Uniframe (including guaranteed)		12.45%	1
4046	4013		S-Rank Uniframe (base drop)		5.00%	2
4047	4013		4★ equipment		28.21%	3
4048	4013		Overclock material		26.45%	4
4049	4013		EXP material		6.44%	5
4050	4013		Cog Box		26.45%	6
4051	170253		S-Rank Omniframe (including guaranteed)		1.90%	1
4052	170253		S-Rank Omniframe (base drop)		0.50%	2
4053	170253		B, A-Rank Omniframe		13.95%	3
4054	170253		Construct shard		22.11%	4
4055	170253		4★ equipment		28.39%	5
4056	170253		Overclock material		14.42%	6
4057	170253		EXP material		4.81%	7
4058	170253		Cog Box		14.42%	8
4059	170254		S-Rank Omniframe (including guaranteed)		1.90%	1
4060	170254		S-Rank Omniframe (base drop)		0.50%	2
4061	170254		B, A-Rank Omniframe		13.95%	3
4062	170254		Construct shard		22.11%	4
4063	170254		4★ equipment		28.39%	5
4064	170254		Overclock material		14.42%	6
4065	170254		EXP material		4.81%	7
4066	170254		Cog Box		14.42%	8
4067	170255		S-Rank Omniframe (including guaranteed)		1.90%	1
4068	170255		S-Rank Omniframe (base drop)		0.50%	2
4069	170255		B, A-Rank Omniframe		13.95%	3
4070	170255		Construct shard		22.11%	4
4071	170255		4★ equipment		28.39%	5
4072	170255		Overclock material		14.42%	6
4073	170255		EXP material		4.81%	7
4074	170255		Cog Box		14.42%	8
4075	170256		S-Rank Omniframe (including guaranteed)		1.90%	1
4076	170256		S-Rank Omniframe (base drop)		0.50%	2
4077	170256		B, A-Rank Omniframe		13.95%	3
4078	170256		Construct shard		22.11%	4
4079	170256		4★ equipment		28.39%	5
4080	170256		Overclock material		14.42%	6
4081	170256		EXP material		4.81%	7
4082	170256		Cog Box		14.42%	8
4083	170257		S-Rank Omniframe (including guaranteed)		1.90%	1
4084	170257		S-Rank Omniframe (base drop)		0.50%	2
4085	170257		B, A-Rank Omniframe		13.95%	3
4086	170257		Construct shard		22.11%	4
4087	170257		4★ equipment		28.39%	5
4088	170257		Overclock material		14.42%	6
4089	170257		EXP material		4.81%	7
4090	170257		Cog Box		14.42%	8
4091	170258		S-Rank Omniframe (including guaranteed)		1.90%	1
4092	170258		S-Rank Omniframe (base drop)		0.50%	2
4093	170258		B, A-Rank Omniframe		13.95%	3
4094	170258		Construct shard		22.11%	4
4095	170258		4★ equipment		28.39%	5
4096	170258		Overclock material		14.42%	6
4097	170258		EXP material		4.81%	7
4098	170258		Cog Box		14.42%	8
4099	170259		S-Rank Omniframe (including guaranteed)		1.90%	1
4100	170259		S-Rank Omniframe (base drop)		1.50%	2
4101	170259		B, A-Rank Omniframe		13.95%	3
4102	170259		Construct shard		22.11%	4
4103	170259		4★ equipment		28.39%	5
4104	170259		Overclock material		14.42%	6
4105	170259		EXP material		4.81%	7
4106	170259		Cog Box		14.42%	8
4107	170260		S-Rank Omniframe (including guaranteed)		1.90%	1
4108	170260		S-Rank Omniframe (base drop)		1.50%	2
4109	170260		B, A-Rank Omniframe		13.95%	3
4110	170260		Construct shard		22.11%	4
4111	170260		4★ equipment		28.39%	5
4112	170260		Overclock material		14.42%	6
4113	170260		EXP material		4.81%	7
4114	170260		Cog Box		14.42%	8
4115	170261		S-Rank Omniframe (including guaranteed)		1.90%	1
4116	170261		S-Rank Omniframe (base drop)		1.50%	2
4117	170261		B, A-Rank Omniframe		13.95%	3
4118	170261		Construct shard		22.11%	4
4119	170261		4★ equipment		28.39%	5
4120	170261		Overclock material		14.42%	6
4121	170261		EXP material		4.81%	7
4122	170261		Cog Box		14.42%	8
4123	170262		S-Rank Omniframe (including guaranteed)		1.90%	1
4124	170262		S-Rank Omniframe (base drop)		1.50%	2
4125	170262		B, A-Rank Omniframe		13.95%	3
4126	170262		Construct shard		22.11%	4
4127	170262		4★ equipment		28.39%	5
4128	170262		Overclock material		14.42%	6
4129	170262		EXP material		4.81%	7
4130	170262		Cog Box		14.42%	8
4131	170263		S-Rank Omniframe (including guaranteed)		1.90%	1
4132	170263		S-Rank Omniframe (base drop)		1.50%	2
4133	170263		B, A-Rank Omniframe		13.95%	3
4134	170263		Construct shard		22.11%	4
4135	170263		4★ equipment		28.39%	5
4136	170263		Overclock material		14.42%	6
4137	170263		EXP material		4.81%	7
4138	170263		Cog Box		14.42%	8
4139	170264		S-Rank Omniframe (including guaranteed)		1.90%	1
4140	170264		S-Rank Omniframe (base drop)		1.50%	2
4141	170264		B, A-Rank Omniframe		13.95%	3
4142	170264		Construct shard		22.11%	4
4143	170264		4★ equipment		28.39%	5
4144	170264		Overclock material		14.42%	6
4145	170264		EXP material		4.81%	7
4146	170264		Cog Box		14.42%	8
4147	342	1	[6★] Hecate		4.00%	1
4148	342	1	[5★] Polar Night		12.00%	2
4149	342		[6★] Infinity		0.50%	3
4150	342		[6★] Phoenix		0.50%	4
4151	342		[5★] Whitefrost Ruler		1.50%	5
4152	342		[5★] Glorious Knight		1.50%	6
4153	342		4★ weapons		33.40%	7
4154	342		3★ weapons		27.90%	8
4155	342		Cog Box		9.35%	9
4156	342		Overclock material		9.35%	10
4157	1158		S-Rank Omniframe (including guaranteed)		1.90%	1
4158	1158		S-Rank Omniframe (base drop)		0.50%	2
4159	1158		B, A-Rank Omniframe		13.95%	3
4160	1158		Construct shard		22.11%	4
4161	1158		4★ equipment		28.39%	5
4162	1158		Overclock material		14.42%	6
4163	1158		EXP material		4.81%	7
4164	1158		Cog Box		14.42%	8
4165	2152		S-Rank Omniframe (including guaranteed)		1.90%	1
4166	2152		S-Rank Omniframe (base drop)		1.50%	2
4167	2152		B, A-Rank Omniframe		13.95%	3
4168	2152		Construct shard		22.11%	4
4169	2152		4★ equipment		28.39%	5
4170	2152		Overclock material		14.42%	6
4171	2152		EXP material		4.81%	7
4172	2152		Cog Box		14.42%	8
4173	7013		S-Rank CUB (Including the Guarantee)		8.33%	1
4174	7013		S-Rank CUB (Base Drop)		5.82%	2
4175	7013		A-Rank CUB		14.14%	3
4176	7013		CUB EXP Material		20.72%	4
4177	7013		CUB Overclock Material		11.02%	5
4178	7013		Support Skill Component		16.31%	6
4179	7013		CUB Shard		13.42%	7
4180	7013		Cog Box		16.06%	8
4181	7014		S-Rank CUB (Including the Guarantee)		8.33%	1
4182	7014		S-Rank CUB (Base Drop)		5.82%	2
4183	7014		A-Rank CUB		14.14%	3
4184	7014		CUB EXP Material		20.72%	4
4185	7014		CUB Overclock Material		11.02%	5
4186	7014		Support Skill Component		16.31%	6
4187	7014		CUB Shard		13.42%	7
4188	7014		Cog Box		16.06%	8
4189	170265		S-Rank Omniframe (including guaranteed)		1.90%	1
4190	170265		S-Rank Omniframe (base drop)		0.50%	2
4191	170265		B, A-Rank Omniframe		13.95%	3
4192	170265		Construct shard		22.11%	4
4193	170265		4★ equipment		28.39%	5
4194	170265		Overclock material		14.42%	6
4195	170265		EXP material		4.81%	7
4196	170265		Cog Box		14.42%	8
4197	170266		S-Rank Omniframe (including guaranteed)		1.90%	1
4198	170266		S-Rank Omniframe (base drop)		0.50%	2
4199	170266		B, A-Rank Omniframe		13.95%	3
4200	170266		Construct shard		22.11%	4
4201	170266		4★ equipment		28.39%	5
4202	170266		Overclock material		14.42%	6
4203	170266		EXP material		4.81%	7
4204	170266		Cog Box		14.42%	8
4205	170267		S-Rank Omniframe (including guaranteed)		1.90%	1
4206	170267		S-Rank Omniframe (base drop)		0.50%	2
4207	170267		B, A-Rank Omniframe		13.95%	3
4208	170267		Construct shard		22.11%	4
4209	170267		4★ equipment		28.39%	5
4210	170267		Overclock material		14.42%	6
4211	170267		EXP material		4.81%	7
4212	170267		Cog Box		14.42%	8
4213	170268		S-Rank Omniframe (including guaranteed)		1.90%	1
4214	170268		S-Rank Omniframe (base drop)		0.50%	2
4215	170268		B, A-Rank Omniframe		13.95%	3
4216	170268		Construct shard		22.11%	4
4217	170268		4★ equipment		28.39%	5
4218	170268		Overclock material		14.42%	6
4219	170268		EXP material		4.81%	7
4220	170268		Cog Box		14.42%	8
4221	170269		S-Rank Omniframe (including guaranteed)		1.90%	1
4222	170269		S-Rank Omniframe (base drop)		0.50%	2
4223	170269		B, A-Rank Omniframe		13.95%	3
4224	170269		Construct shard		22.11%	4
4225	170269		4★ equipment		28.39%	5
4226	170269		Overclock material		14.42%	6
4227	170269		EXP material		4.81%	7
4228	170269		Cog Box		14.42%	8
4229	170270		S-Rank Omniframe (including guaranteed)		1.90%	1
4230	170270		S-Rank Omniframe (base drop)		0.50%	2
4231	170270		B, A-Rank Omniframe		13.95%	3
4232	170270		Construct shard		22.11%	4
4233	170270		4★ equipment		28.39%	5
4234	170270		Overclock material		14.42%	6
4235	170270		EXP material		4.81%	7
4236	170270		Cog Box		14.42%	8
4237	170271		S-Rank Omniframe (including guaranteed)		1.90%	1
4238	170271		S-Rank Omniframe (base drop)		0.50%	2
4239	170271		B, A-Rank Omniframe		13.95%	3
4240	170271		Construct shard		22.11%	4
4241	170271		4★ equipment		28.39%	5
4242	170271		Overclock material		14.42%	6
4243	170271		EXP material		4.81%	7
4244	170271		Cog Box		14.42%	8
4245	170272		S-Rank Omniframe (including guaranteed)		1.90%	1
4246	170272		S-Rank Omniframe (base drop)		0.50%	2
4247	170272		B, A-Rank Omniframe		13.95%	3
4248	170272		Construct shard		22.11%	4
4249	170272		4★ equipment		28.39%	5
4250	170272		Overclock material		14.42%	6
4251	170272		EXP material		4.81%	7
4252	170272		Cog Box		14.42%	8
4253	170273		S-Rank Omniframe (including guaranteed)		1.90%	1
4254	170273		S-Rank Omniframe (base drop)		0.50%	2
4255	170273		B, A-Rank Omniframe		13.95%	3
4256	170273		Construct shard		22.11%	4
4257	170273		4★ equipment		28.39%	5
4258	170273		Overclock material		14.42%	6
4259	170273		EXP material		4.81%	7
4260	170273		Cog Box		14.42%	8
4261	170274		S-Rank Omniframe (including guaranteed)		1.90%	1
4262	170274		S-Rank Omniframe (base drop)		1.50%	2
4263	170274		B, A-Rank Omniframe		13.95%	3
4264	170274		Construct shard		22.11%	4
4265	170274		4★ equipment		28.39%	5
4266	170274		Overclock material		14.42%	6
4267	170274		EXP material		4.81%	7
4268	170274		Cog Box		14.42%	8
4269	170275		S-Rank Omniframe (including guaranteed)		1.90%	1
4270	170275		S-Rank Omniframe (base drop)		1.50%	2
4271	170275		B, A-Rank Omniframe		13.95%	3
4272	170275		Construct shard		22.11%	4
4273	170275		4★ equipment		28.39%	5
4274	170275		Overclock material		14.42%	6
4275	170275		EXP material		4.81%	7
4276	170275		Cog Box		14.42%	8
4277	170276		S-Rank Omniframe (including guaranteed)		1.90%	1
4278	170276		S-Rank Omniframe (base drop)		1.50%	2
4279	170276		B, A-Rank Omniframe		13.95%	3
4280	170276		Construct shard		22.11%	4
4281	170276		4★ equipment		28.39%	5
4282	170276		Overclock material		14.42%	6
4283	170276		EXP material		4.81%	7
4284	170276		Cog Box		14.42%	8
4285	170277		S-Rank Omniframe (including guaranteed)		1.90%	1
4286	170277		S-Rank Omniframe (base drop)		1.50%	2
4287	170277		B, A-Rank Omniframe		13.95%	3
4288	170277		Construct shard		22.11%	4
4289	170277		4★ equipment		28.39%	5
4290	170277		Overclock material		14.42%	6
4291	170277		EXP material		4.81%	7
4292	170277		Cog Box		14.42%	8
4293	170278		S-Rank Omniframe (including guaranteed)		1.90%	1
4294	170278		S-Rank Omniframe (base drop)		1.50%	2
4295	170278		B, A-Rank Omniframe		13.95%	3
4296	170278		Construct shard		22.11%	4
4297	170278		4★ equipment		28.39%	5
4298	170278		Overclock material		14.42%	6
4299	170278		EXP material		4.81%	7
4300	170278		Cog Box		14.42%	8
4301	170279		S-Rank Omniframe (including guaranteed)		1.90%	1
4302	170279		S-Rank Omniframe (base drop)		1.50%	2
4303	170279		B, A-Rank Omniframe		13.95%	3
4304	170279		Construct shard		22.11%	4
4305	170279		4★ equipment		28.39%	5
4306	170279		Overclock material		14.42%	6
4307	170279		EXP material		4.81%	7
4308	170279		Cog Box		14.42%	8
4309	170280		S-Rank Omniframe (including guaranteed)		1.90%	1
4310	170280		S-Rank Omniframe (base drop)		1.50%	2
4311	170280		B, A-Rank Omniframe		13.95%	3
4312	170280		Construct shard		22.11%	4
4313	170280		4★ equipment		28.39%	5
4314	170280		Overclock material		14.42%	6
4315	170280		EXP material		4.81%	7
4316	170280		Cog Box		14.42%	8
4317	170281		S-Rank Omniframe (including guaranteed)		1.90%	1
4318	170281		S-Rank Omniframe (base drop)		1.50%	2
4319	170281		B, A-Rank Omniframe		13.95%	3
4320	170281		Construct shard		22.11%	4
4321	170281		4★ equipment		28.39%	5
4322	170281		Overclock material		14.42%	6
4323	170281		EXP material		4.81%	7
4324	170281		Cog Box		14.42%	8
4325	170282		S-Rank Omniframe (including guaranteed)		1.90%	1
4326	170282		S-Rank Omniframe (base drop)		1.50%	2
4327	170282		B, A-Rank Omniframe		13.95%	3
4328	170282		Construct shard		22.11%	4
4329	170282		4★ equipment		28.39%	5
4330	170282		Overclock material		14.42%	6
4331	170282		EXP material		4.81%	7
4332	170282		Cog Box		14.42%	8
4333	343	1	[6★] Sound of Silence		4.00%	1
4334	343	1	[5★] Comet's Edge		12.00%	2
4335	343		[6★] Illuminare		0.50%	3
4336	343		[6★] Snore		0.50%	4
4337	343		[5★] Despair Breaker		1.50%	5
4338	343		[5★] Animus		1.50%	6
4339	343		4★ weapons		33.40%	7
4340	343		3★ weapons		27.90%	8
4341	343		Cog Box		9.35%	9
4342	343		Overclock material		9.35%	10
4343	3021		S-Rank Omniframe (including guaranteed)		1.90%	1
4344	3021		S-Rank Omniframe (base drop)		0.50%	2
4345	3021		B, A-Rank Omniframe		13.95%	3
4346	3021		Construct shard		22.11%	4
4347	3021		4★ equipment		28.39%	5
4348	3021		Overclock material		14.42%	6
4349	3021		EXP material		4.81%	7
4350	3021		Cog Box		14.42%	8
4351	3022		S-Rank Omniframe (including guaranteed)		1.90%	1
4352	3022		S-Rank Omniframe (base drop)		0.50%	2
4353	3022		B, A-Rank Omniframe		13.95%	3
4354	3022		Construct shard		22.11%	4
4355	3022		4★ equipment		28.39%	5
4356	3022		Overclock material		14.42%	6
4357	3022		EXP material		4.81%	7
4358	3022		Cog Box		14.42%	8
4359	170283		S-Rank Omniframe (including guaranteed)		1.90%	1
4360	170283		S-Rank Omniframe (base drop)		0.50%	2
4361	170283		B, A-Rank Omniframe		13.95%	3
4362	170283		Construct shard		22.11%	4
4363	170283		4★ equipment		28.39%	5
4364	170283		Overclock material		14.42%	6
4365	170283		EXP material		4.81%	7
4366	170283		Cog Box		14.42%	8
4367	170284		S-Rank Omniframe (including guaranteed)		1.90%	1
4368	170284		S-Rank Omniframe (base drop)		0.50%	2
4369	170284		B, A-Rank Omniframe		13.95%	3
4370	170284		Construct shard		22.11%	4
4371	170284		4★ equipment		28.39%	5
4372	170284		Overclock material		14.42%	6
4373	170284		EXP material		4.81%	7
4374	170284		Cog Box		14.42%	8
4375	170285		S-Rank Omniframe (including guaranteed)		1.90%	1
4376	170285		S-Rank Omniframe (base drop)		0.50%	2
4377	170285		B, A-Rank Omniframe		13.95%	3
4378	170285		Construct shard		22.11%	4
4379	170285		4★ equipment		28.39%	5
4380	170285		Overclock material		14.42%	6
4381	170285		EXP material		4.81%	7
4382	170285		Cog Box		14.42%	8
4383	170286		S-Rank Omniframe (including guaranteed)		1.90%	1
4384	170286		S-Rank Omniframe (base drop)		0.50%	2
4385	170286		B, A-Rank Omniframe		13.95%	3
4386	170286		Construct shard		22.11%	4
4387	170286		4★ equipment		28.39%	5
4388	170286		Overclock material		14.42%	6
4389	170286		EXP material		4.81%	7
4390	170286		Cog Box		14.42%	8
4391	170287		S-Rank Omniframe (including guaranteed)		1.90%	1
4392	170287		S-Rank Omniframe (base drop)		0.50%	2
4393	170287		B, A-Rank Omniframe		13.95%	3
4394	170287		Construct shard		22.11%	4
4395	170287		4★ equipment		28.39%	5
4396	170287		Overclock material		14.42%	6
4397	170287		EXP material		4.81%	7
4398	170287		Cog Box		14.42%	8
4399	170288		S-Rank Omniframe (including guaranteed)		1.90%	1
4400	170288		S-Rank Omniframe (base drop)		0.50%	2
4401	170288		B, A-Rank Omniframe		13.95%	3
4402	170288		Construct shard		22.11%	4
4403	170288		4★ equipment		28.39%	5
4404	170288		Overclock material		14.42%	6
4405	170288		EXP material		4.81%	7
4406	170288		Cog Box		14.42%	8
4407	170289		S-Rank Omniframe (including guaranteed)		1.90%	1
4408	170289		S-Rank Omniframe (base drop)		0.50%	2
4409	170289		B, A-Rank Omniframe		13.95%	3
4410	170289		Construct shard		22.11%	4
4411	170289		4★ equipment		28.39%	5
4412	170289		Overclock material		14.42%	6
4413	170289		EXP material		4.81%	7
4414	170289		Cog Box		14.42%	8
4415	170290		S-Rank Omniframe (including guaranteed)		1.90%	1
4416	170290		S-Rank Omniframe (base drop)		0.50%	2
4417	170290		B, A-Rank Omniframe		13.95%	3
4418	170290		Construct shard		22.11%	4
4419	170290		4★ equipment		28.39%	5
4420	170290		Overclock material		14.42%	6
4421	170290		EXP material		4.81%	7
4422	170290		Cog Box		14.42%	8
4423	170291		S-Rank Omniframe (including guaranteed)		1.90%	1
4424	170291		S-Rank Omniframe (base drop)		0.50%	2
4425	170291		B, A-Rank Omniframe		13.95%	3
4426	170291		Construct shard		22.11%	4
4427	170291		4★ equipment		28.39%	5
4428	170291		Overclock material		14.42%	6
4429	170291		EXP material		4.81%	7
4430	170291		Cog Box		14.42%	8
4431	170292		S-Rank Omniframe (including guaranteed)		1.90%	1
4432	170292		S-Rank Omniframe (base drop)		1.50%	2
4433	170292		B, A-Rank Omniframe		13.95%	3
4434	170292		Construct shard		22.11%	4
4435	170292		4★ equipment		28.39%	5
4436	170292		Overclock material		14.42%	6
4437	170292		EXP material		4.81%	7
4438	170292		Cog Box		14.42%	8
4439	170293		S-Rank Omniframe (including guaranteed)		1.90%	1
4440	170293		S-Rank Omniframe (base drop)		1.50%	2
4441	170293		B, A-Rank Omniframe		13.95%	3
4442	170293		Construct shard		22.11%	4
4443	170293		4★ equipment		28.39%	5
4444	170293		Overclock material		14.42%	6
4445	170293		EXP material		4.81%	7
4446	170293		Cog Box		14.42%	8
4447	170294		S-Rank Omniframe (including guaranteed)		1.90%	1
4448	170294		S-Rank Omniframe (base drop)		1.50%	2
4449	170294		B, A-Rank Omniframe		13.95%	3
4450	170294		Construct shard		22.11%	4
4451	170294		4★ equipment		28.39%	5
4452	170294		Overclock material		14.42%	6
4453	170294		EXP material		4.81%	7
4454	170294		Cog Box		14.42%	8
4455	170295		S-Rank Omniframe (including guaranteed)		1.90%	1
4456	170295		S-Rank Omniframe (base drop)		1.50%	2
4457	170295		B, A-Rank Omniframe		13.95%	3
4458	170295		Construct shard		22.11%	4
4459	170295		4★ equipment		28.39%	5
4460	170295		Overclock material		14.42%	6
4461	170295		EXP material		4.81%	7
4462	170295		Cog Box		14.42%	8
4463	170296		S-Rank Omniframe (including guaranteed)		1.90%	1
4464	170296		S-Rank Omniframe (base drop)		1.50%	2
4465	170296		B, A-Rank Omniframe		13.95%	3
4466	170296		Construct shard		22.11%	4
4467	170296		4★ equipment		28.39%	5
4468	170296		Overclock material		14.42%	6
4469	170296		EXP material		4.81%	7
4470	170296		Cog Box		14.42%	8
4471	170297		S-Rank Omniframe (including guaranteed)		1.90%	1
4472	170297		S-Rank Omniframe (base drop)		1.50%	2
4473	170297		B, A-Rank Omniframe		13.95%	3
4474	170297		Construct shard		22.11%	4
4475	170297		4★ equipment		28.39%	5
4476	170297		Overclock material		14.42%	6
4477	170297		EXP material		4.81%	7
4478	170297		Cog Box		14.42%	8
4479	170298		S-Rank Omniframe (including guaranteed)		1.90%	1
4480	170298		S-Rank Omniframe (base drop)		1.50%	2
4481	170298		B, A-Rank Omniframe		13.95%	3
4482	170298		Construct shard		22.11%	4
4483	170298		4★ equipment		28.39%	5
4484	170298		Overclock material		14.42%	6
4485	170298		EXP material		4.81%	7
4486	170298		Cog Box		14.42%	8
4487	170299		S-Rank Omniframe (including guaranteed)		1.90%	1
4488	170299		S-Rank Omniframe (base drop)		1.50%	2
4489	170299		B, A-Rank Omniframe		13.95%	3
4490	170299		Construct shard		22.11%	4
4491	170299		4★ equipment		28.39%	5
4492	170299		Overclock material		14.42%	6
4493	170299		EXP material		4.81%	7
4494	170299		Cog Box		14.42%	8
4495	170300		S-Rank Omniframe (including guaranteed)		1.90%	1
4496	170300		S-Rank Omniframe (base drop)		1.50%	2
4497	170300		B, A-Rank Omniframe		13.95%	3
4498	170300		Construct shard		22.11%	4
4499	170300		4★ equipment		28.39%	5
4500	170300		Overclock material		14.42%	6
4501	170300		EXP material		4.81%	7
4502	170300		Cog Box		14.42%	8
