Id	RunSpeed	WalkSpeed	SquatSpeed	SprintSpeed	TurnRoundSpeed	Life	AttackNormal	DefenseNormal	Crit	AntiDefenseNormal	AttackMagic1	AttackMagic2	AttackMagic3	AttackMagic4	CritP	AntiDamageMagicImmunity	AntiAttackNormal	AntiAttackMagic1	AntiAttackMagic2	AntiAttackMagic3	AntiAttackMagic4	DamageChangeP	DamageNormalChangeP	DamageMagic1ChangeP	DamageMagic2ChangeP	DamageMagic3ChangeP	DamageMagic4ChangeP	AntiDamageChangeP	AntiDamageNormalChangeP	AntiDamageMagic1ChangeP	AntiDamageMagic2ChangeP	AntiDamageMagic3ChangeP	AntiDamageMagic4ChangeP	Energy	BallInterval	DamageNormalImmunity	DamageMagicImmunity	AntiDamageNormalImmunity	Damage1P	Damage2P	Damage3P	CritDamageP	AntiCritP	AntiCritDamageP	Lifesteal	LifestealP	CureChangeP	AntiCureChangeP	Endure	ThreatRateP	DodgeEnergy	DodgeEnergyAutoRecovery	NormalWeaknessP	Magic1WeaknessP	Magic2WeaknessP	Magic3WeaknessP	Magic4WeaknessP	CustomEnergyGroup1	CustomEnergyGroup2	CustomEnergyGroup3	CustomEnergyGroup4	Hack	HackChangeP	AntiHackChangeP	ReduceHackDynamicScoringCoe	BeExecutedDynamicScoringCoe
105042	0	0	0	0	0	16.1	3.16	2.44	1.35	0	3.16	3.16	3.16	3.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105043	0	0	0	0	0	20.16	3.96	3.06	1.69	0	3.96	3.96	3.96	3.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105044	0	0	0	0	0	24.22	4.76	3.67	2.03	0	4.76	4.76	4.76	4.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105045	0	0	0	0	0	28.29	5.55	4.29	2.38	0	5.55	5.55	5.55	5.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105046	0	0	0	0	0	32.35	6.35	4.9	2.72	0	6.35	6.35	6.35	6.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156031	0	0	0	0	0	11.25	2.48	1.77	1.07	0	2.48	2.48	2.48	2.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156032	0	0	0	0	0	15.05	3.31	2.37	1.43	0	3.31	3.31	3.31	3.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156033	0	0	0	0	0	18.84	4.15	2.97	1.79	0	4.15	4.15	4.15	4.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156034	0	0	0	0	0	22.64	4.98	3.57	2.15	0	4.98	4.98	4.98	4.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156035	0	0	0	0	0	26.44	5.82	4.17	2.51	0	5.82	5.82	5.82	5.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156036	0	0	0	0	0	30.23	6.66	4.77	2.87	0	6.66	6.66	6.66	6.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107041	0	0	0	0	0	12.26	2.27	1.77	1.07	0	2.27	2.27	2.27	2.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107042	0	0	0	0	0	16.4	3.04	2.37	1.43	0	3.04	3.04	3.04	3.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107043	0	0	0	0	0	20.54	3.81	2.97	1.79	0	3.81	3.81	3.81	3.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107044	0	0	0	0	0	24.68	4.58	3.57	2.15	0	4.58	4.58	4.58	4.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107045	0	0	0	0	0	28.82	5.34	4.17	2.51	0	5.34	5.34	5.34	5.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107046	0	0	0	0	0	32.95	6.11	4.77	2.87	0	6.11	6.11	6.11	6.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157031	0	0	0	0	0	11.59	2.52	1.77	1.02	0	2.52	2.52	2.52	2.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157032	0	0	0	0	0	15.5	3.37	2.37	1.35	0	3.37	3.37	3.37	3.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157033	0	0	0	0	0	19.41	4.22	2.97	1.69	0	4.22	4.22	4.22	4.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157034	0	0	0	0	0	23.32	5.07	3.57	2.03	0	5.07	5.07	5.07	5.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157035	0	0	0	0	0	27.23	5.92	4.17	2.38	0	5.92	5.92	5.92	5.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157036	0	0	0	0	0	31.14	6.78	4.77	2.72	0	6.78	6.78	6.78	6.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104041	0	0	0	0	0	11.25	2.48	1.69	1.13	0	2.48	2.48	2.48	2.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104042	0	0	0	0	0	15.05	3.31	2.26	1.5	0	3.31	3.31	3.31	3.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104043	0	0	0	0	0	18.84	4.15	2.83	1.88	0	4.15	4.15	4.15	4.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104044	0	0	0	0	0	22.64	4.98	3.4	2.26	0	4.98	4.98	4.98	4.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104045	0	0	0	0	0	26.44	5.82	3.97	2.64	0	5.82	5.82	5.82	5.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104046	0	0	0	0	0	30.23	6.66	4.54	3.02	0	6.66	6.66	6.66	6.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123021	0	0	0	0	0	10.91	2.32	1.66	1.03	0	2.32	2.32	2.32	2.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123022	0	0	0	0	0	14.6	3.1	2.21	1.37	0	3.1	3.1	3.1	3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123023	0	0	0	0	0	18.27	3.88	2.77	1.71	0	3.88	3.88	3.88	3.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123024	0	0	0	0	0	21.96	4.67	3.33	2.06	0	4.67	4.67	4.67	4.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123025	0	0	0	0	0	25.65	5.45	3.89	2.4	0	5.45	5.45	5.45	5.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123026	0	0	0	0	0	29.32	6.23	4.45	2.75	0	6.23	6.23	6.23	6.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
