Id	EquipId	Times	LevelLimit	AttribId	AttribPromotedId	Exp	LevelUpTemplateId	UseItemId	UseMoney	ItemId[1]	ItemCount[1]	ItemId[2]	ItemCount[2]	ItemId[3]	ItemCount[3]	ItemId[4]	ItemCount[4]	ConditionId	ResId
1587	3016013	3	40	30160133	30160133	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016013
1588	3016013	4	45	30160134	30160134	15280	605												3016013
1589	3026013	0	25	30260130	30260130	700	601	1	10000	40104	4							5000	3026013
1590	3026013	1	30	30260131	30260131	2360	602	1	20000	40100	4	40104	4					5000	3026013
1591	3026013	2	35	30260132	30260132	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026013
1592	3026013	3	40	30260133	30260133	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026013
1593	3026013	4	45	30260134	30260134	15280	605												3026013
1594	3036013	0	25	30360130	30360130	700	601	1	10000	40104	4							5000	3036013
1595	3036013	1	30	30360131	30360131	2360	602	1	20000	40100	4	40104	4					5000	3036013
1596	3036013	2	35	30360132	30360132	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036013
1597	3036013	3	40	30360133	30360133	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036013
1598	3036013	4	45	30360134	30360134	15280	605												3036013
1599	3046013	0	25	30460130	30460130	700	601	1	10000	40104	4							5000	3046013
1600	3046013	1	30	30460131	30460131	2360	602	1	20000	40100	4	40104	4					5000	3046013
1601	3046013	2	35	30460132	30460132	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046013
1602	3046013	3	40	30460133	30460133	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046013
1603	3046013	4	45	30460134	30460134	15280	605												3046013
1604	3056013	0	25	30560130	30560130	700	601	1	10000	40104	4							5000	3056013
1605	3056013	1	30	30560131	30560131	2360	602	1	20000	40100	4	40104	4					5000	3056013
1606	3056013	2	35	30560132	30560132	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056013
1607	3056013	3	40	30560133	30560133	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056013
1608	3056013	4	45	30560134	30560134	15280	605												3056013
1609	3066013	0	25	30660130	30660130	700	601	1	10000	40104	4							5000	3066013
1610	3066013	1	30	30660131	30660131	2360	602	1	20000	40100	4	40104	4					5000	3066013
1611	3066013	2	35	30660132	30660132	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066013
1612	3066013	3	40	30660133	30660133	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066013
1613	3066013	4	45	30660134	30660134	15280	605												3066013
1614	3016015	0	25	30160150	30160150	700	601	1	10000	40104	4							5000	3016015
1615	3016015	1	30	30160151	30160151	2360	602	1	20000	40100	4	40104	4					5000	3016015
1616	3016015	2	35	30160152	30160152	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016015
1617	3016015	3	40	30160153	30160153	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016015
1618	3016015	4	45	30160154	30160154	15280	605												3016015
1619	3026015	0	25	30260150	30260150	700	601	1	10000	40104	4							5000	3026015
1620	3026015	1	30	30260151	30260151	2360	602	1	20000	40100	4	40104	4					5000	3026015
1621	3026015	2	35	30260152	30260152	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026015
1622	3026015	3	40	30260153	30260153	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026015
1623	3026015	4	45	30260154	30260154	15280	605												3026015
1624	3036015	0	25	30360150	30360150	700	601	1	10000	40104	4							5000	3036015
1625	3036015	1	30	30360151	30360151	2360	602	1	20000	40100	4	40104	4					5000	3036015
1626	3036015	2	35	30360152	30360152	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036015
1627	3036015	3	40	30360153	30360153	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036015
1628	3036015	4	45	30360154	30360154	15280	605												3036015
1629	3046015	0	25	30460150	30460150	700	601	1	10000	40104	4							5000	3046015
1630	3046015	1	30	30460151	30460151	2360	602	1	20000	40100	4	40104	4					5000	3046015
1631	3046015	2	35	30460152	30460152	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046015
1632	3046015	3	40	30460153	30460153	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046015
1633	3046015	4	45	30460154	30460154	15280	605												3046015
1634	3056015	0	25	30560150	30560150	700	601	1	10000	40104	4							5000	3056015
1635	3056015	1	30	30560151	30560151	2360	602	1	20000	40100	4	40104	4					5000	3056015
1636	3056015	2	35	30560152	30560152	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056015
1637	3056015	3	40	30560153	30560153	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056015
1638	3056015	4	45	30560154	30560154	15280	605												3056015
1639	3066015	0	25	30660150	30660150	700	601	1	10000	40104	4							5000	3066015
1640	3066015	1	30	30660151	30660151	2360	602	1	20000	40100	4	40104	4					5000	3066015
1641	3066015	2	35	30660152	30660152	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066015
1642	3066015	3	40	30660153	30660153	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066015
1643	3066015	4	45	30660154	30660154	15280	605												3066015
1644	3016016	0	25	30160160	30160160	700	601	1	10000	40104	4							5000	3016016
1645	3016016	1	30	30160161	30160161	2360	602	1	20000	40100	4	40104	4					5000	3016016
1646	3016016	2	35	30160162	30160162	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016016
1647	3016016	3	40	30160163	30160163	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016016
1648	3016016	4	45	30160164	30160164	15280	605												3016016
1649	3026016	0	25	30260160	30260160	700	601	1	10000	40104	4							5000	3026016
1650	3026016	1	30	30260161	30260161	2360	602	1	20000	40100	4	40104	4					5000	3026016
1651	3026016	2	35	30260162	30260162	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026016
1652	3026016	3	40	30260163	30260163	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026016
1653	3026016	4	45	30260164	30260164	15280	605												3026016
1654	3036016	0	25	30360160	30360160	700	601	1	10000	40104	4							5000	3036016
1655	3036016	1	30	30360161	30360161	2360	602	1	20000	40100	4	40104	4					5000	3036016
1656	3036016	2	35	30360162	30360162	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036016
1657	3036016	3	40	30360163	30360163	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036016
1658	3036016	4	45	30360164	30360164	15280	605												3036016
1659	3046016	0	25	30460160	30460160	700	601	1	10000	40104	4							5000	3046016
1660	3046016	1	30	30460161	30460161	2360	602	1	20000	40100	4	40104	4					5000	3046016
1661	3046016	2	35	30460162	30460162	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046016
1662	3046016	3	40	30460163	30460163	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046016
1663	3046016	4	45	30460164	30460164	15280	605												3046016
1664	3056016	0	25	30560160	30560160	700	601	1	10000	40104	4							5000	3056016
1665	3056016	1	30	30560161	30560161	2360	602	1	20000	40100	4	40104	4					5000	3056016
1666	3056016	2	35	30560162	30560162	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056016
1667	3056016	3	40	30560163	30560163	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056016
1668	3056016	4	45	30560164	30560164	15280	605												3056016
1669	3066016	0	25	30660160	30660160	700	601	1	10000	40104	4							5000	3066016
1670	3066016	1	30	30660161	30660161	2360	602	1	20000	40100	4	40104	4					5000	3066016
1671	3066016	2	35	30660162	30660162	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066016
1672	3066016	3	40	30660163	30660163	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066016
1673	3066016	4	45	30660164	30660164	15280	605												3066016
1674	3016017	0	25	30160170	30160170	700	601	1	10000	40104	4							5000	3016017
1675	3016017	1	30	30160171	30160171	2360	602	1	20000	40100	4	40104	4					5000	3016017
1676	3016017	2	35	30160172	30160172	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016017
1677	3016017	3	40	30160173	30160173	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016017
1678	3016017	4	45	30160174	30160174	15280	605												3016017
1679	3026017	0	25	30260170	30260170	700	601	1	10000	40104	4							5000	3026017
1680	3026017	1	30	30260171	30260171	2360	602	1	20000	40100	4	40104	4					5000	3026017
1681	3026017	2	35	30260172	30260172	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026017
1682	3026017	3	40	30260173	30260173	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026017
1683	3026017	4	45	30260174	30260174	15280	605												3026017
1684	3036017	0	25	30360170	30360170	700	601	1	10000	40104	4							5000	3036017
1685	3036017	1	30	30360171	30360171	2360	602	1	20000	40100	4	40104	4					5000	3036017
1686	3036017	2	35	30360172	30360172	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036017
1687	3036017	3	40	30360173	30360173	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036017
1688	3036017	4	45	30360174	30360174	15280	605												3036017
1689	3046017	0	25	30460170	30460170	700	601	1	10000	40104	4							5000	3046017
1690	3046017	1	30	30460171	30460171	2360	602	1	20000	40100	4	40104	4					5000	3046017
1691	3046017	2	35	30460172	30460172	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046017
1692	3046017	3	40	30460173	30460173	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046017
1693	3046017	4	45	30460174	30460174	15280	605												3046017
1694	3056017	0	25	30560170	30560170	700	601	1	10000	40104	4							5000	3056017
1695	3056017	1	30	30560171	30560171	2360	602	1	20000	40100	4	40104	4					5000	3056017
1696	3056017	2	35	30560172	30560172	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056017
1697	3056017	3	40	30560173	30560173	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056017
1698	3056017	4	45	30560174	30560174	15280	605												3056017
1699	3066017	0	25	30660170	30660170	700	601	1	10000	40104	4							5000	3066017
1700	3066017	1	30	30660171	30660171	2360	602	1	20000	40100	4	40104	4					5000	3066017
1701	3066017	2	35	30660172	30660172	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066017
1702	3066017	3	40	30660173	30660173	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066017
1703	3066017	4	45	30660174	30660174	15280	605												3066017
1704	3016018	0	25	30160180	30160180	700	601	1	10000	40104	4							5000	3016018
1705	3016018	1	30	30160181	30160181	2360	602	1	20000	40100	4	40104	4					5000	3016018
1706	3016018	2	35	30160182	30160182	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016018
1707	3016018	3	40	30160183	30160183	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016018
1708	3016018	4	45	30160184	30160184	15280	605												3016018
1709	3026018	0	25	30260180	30260180	700	601	1	10000	40104	4							5000	3026018
1710	3026018	1	30	30260181	30260181	2360	602	1	20000	40100	4	40104	4					5000	3026018
1711	3026018	2	35	30260182	30260182	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026018
1712	3026018	3	40	30260183	30260183	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026018
1713	3026018	4	45	30260184	30260184	15280	605												3026018
1714	3036018	0	25	30360180	30360180	700	601	1	10000	40104	4							5000	3036018
1715	3036018	1	30	30360181	30360181	2360	602	1	20000	40100	4	40104	4					5000	3036018
1716	3036018	2	35	30360182	30360182	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036018
1717	3036018	3	40	30360183	30360183	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036018
1718	3036018	4	45	30360184	30360184	15280	605												3036018
1719	3046018	0	25	30460180	30460180	700	601	1	10000	40104	4							5000	3046018
1720	3046018	1	30	30460181	30460181	2360	602	1	20000	40100	4	40104	4					5000	3046018
1721	3046018	2	35	30460182	30460182	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046018
1722	3046018	3	40	30460183	30460183	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046018
1723	3046018	4	45	30460184	30460184	15280	605												3046018
1724	3056018	0	25	30560180	30560180	700	601	1	10000	40104	4							5000	3056018
1725	3056018	1	30	30560181	30560181	2360	602	1	20000	40100	4	40104	4					5000	3056018
1726	3056018	2	35	30560182	30560182	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056018
1727	3056018	3	40	30560183	30560183	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056018
1728	3056018	4	45	30560184	30560184	15280	605												3056018
1729	3066018	0	25	30660180	30660180	700	601	1	10000	40104	4							5000	3066018
1730	3066018	1	30	30660181	30660181	2360	602	1	20000	40100	4	40104	4					5000	3066018
1731	3066018	2	35	30660182	30660182	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066018
1732	3066018	3	40	30660183	30660183	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066018
1733	3066018	4	45	30660184	30660184	15280	605												3066018
1734	3016019	0	25	30160190	30160190	700	601	1	10000	40104	4							5000	3016019
1735	3016019	1	30	30160191	30160191	2360	602	1	20000	40100	4	40104	4					5000	3016019
1736	3016019	2	35	30160192	30160192	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016019
1737	3016019	3	40	30160193	30160193	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016019
1738	3016019	4	45	30160194	30160194	15280	605												3016019
1739	3026019	0	25	30260190	30260190	700	601	1	10000	40104	4							5000	3026019
1740	3026019	1	30	30260191	30260191	2360	602	1	20000	40100	4	40104	4					5000	3026019
1741	3026019	2	35	30260192	30260192	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026019
1742	3026019	3	40	30260193	30260193	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026019
1743	3026019	4	45	30260194	30260194	15280	605												3026019
1744	3036019	0	25	30360190	30360190	700	601	1	10000	40104	4							5000	3036019
1745	3036019	1	30	30360191	30360191	2360	602	1	20000	40100	4	40104	4					5000	3036019
1746	3036019	2	35	30360192	30360192	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036019
1747	3036019	3	40	30360193	30360193	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036019
1748	3036019	4	45	30360194	30360194	15280	605												3036019
1749	3046019	0	25	30460190	30460190	700	601	1	10000	40104	4							5000	3046019
1750	3046019	1	30	30460191	30460191	2360	602	1	20000	40100	4	40104	4					5000	3046019
1751	3046019	2	35	30460192	30460192	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046019
1752	3046019	3	40	30460193	30460193	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046019
1753	3046019	4	45	30460194	30460194	15280	605												3046019
1754	3056019	0	25	30560190	30560190	700	601	1	10000	40104	4							5000	3056019
1755	3056019	1	30	30560191	30560191	2360	602	1	20000	40100	4	40104	4					5000	3056019
1756	3056019	2	35	30560192	30560192	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056019
1757	3056019	3	40	30560193	30560193	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056019
1758	3056019	4	45	30560194	30560194	15280	605												3056019
1759	3066019	0	25	30660190	30660190	700	601	1	10000	40104	4							5000	3066019
1760	3066019	1	30	30660191	30660191	2360	602	1	20000	40100	4	40104	4					5000	3066019
1761	3066019	2	35	30660192	30660192	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066019
1762	3066019	3	40	30660193	30660193	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066019
1763	3066019	4	45	30660194	30660194	15280	605												3066019
1764	3015051	0	25	30150500	30150500	500	501	1	10000	40104	3							5000	3015051
1765	3015051	1	30	30150501	30150501	1680	502	1	20000	40100	3	40104	3					5000	3015051
1766	3015051	2	35	30150502	30150502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015051
1767	3015051	3	40	30150503	30150503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015051
1768	3015051	4	45	30150504	30150504	11050	505												3015051
1769	3025051	0	25	30250500	30250500	500	501	1	10000	40104	3							5000	3025051
1770	3025051	1	30	30250501	30250501	1680	502	1	20000	40100	3	40104	3					5000	3025051
1771	3025051	2	35	30250502	30250502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3025051
1772	3025051	3	40	30250503	30250503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3025051
1773	3025051	4	45	30250504	30250504	11050	505												3025051
1774	3035051	0	25	30350500	30350500	500	501	1	10000	40104	3							5000	3035051
1775	3035051	1	30	30350501	30350501	1680	502	1	20000	40100	3	40104	3					5000	3035051
1776	3035051	2	35	30350502	30350502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3035051
1777	3035051	3	40	30350503	30350503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3035051
1778	3035051	4	45	30350504	30350504	11050	505												3035051
1779	3045051	0	25	30450500	30450500	500	501	1	10000	40104	3							5000	3015051
1780	3045051	1	30	30450501	30450501	1680	502	1	20000	40100	3	40104	3					5000	3015051
1781	3045051	2	35	30450502	30450502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015051
1782	3045051	3	40	30450503	30450503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015051
1783	3045051	4	45	30450504	30450504	11050	505												3015051
1784	3055051	0	25	30550500	30550500	500	501	1	10000	40104	3							5000	3025051
1785	3055051	1	30	30550501	30550501	1680	502	1	20000	40100	3	40104	3					5000	3025051
1786	3055051	2	35	30550502	30550502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3025051
1787	3055051	3	40	30550503	30550503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3025051
1788	3055051	4	45	30550504	30550504	11050	505												3025051
1789	3065051	0	25	30650500	30650500	500	501	1	10000	40104	3							5000	3035051
1790	3065051	1	30	30650501	30650501	1680	502	1	20000	40100	3	40104	3					5000	3035051
1791	3065051	2	35	30650502	30650502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3035051
1792	3065051	3	40	30650503	30650503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3035051
1793	3065051	4	45	30650504	30650504	11050	505												3035051
1794	3015052	0	25	30150500	30150500	500	501	1	10000	40104	3							5000	3015052
1795	3015052	1	30	30150501	30150501	1680	502	1	20000	40100	3	40104	3					5000	3015052
1796	3015052	2	35	30150502	30150502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015052
1797	3015052	3	40	30150503	30150503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015052
1798	3015052	4	45	30150504	30150504	11050	505												3015052
1799	3025052	0	25	30250500	30250500	500	501	1	10000	40104	3							5000	3015052
1800	3025052	1	30	30250501	30250501	1680	502	1	20000	40100	3	40104	3					5000	3015052
1801	3025052	2	35	30250502	30250502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015052
1802	3025052	3	40	30250503	30250503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015052
1803	3025052	4	45	30250504	30250504	11050	505												3015052
1804	3035052	0	25	30350500	30350500	500	501	1	10000	40104	3							5000	3015052
1805	3035052	1	30	30350501	30350501	1680	502	1	20000	40100	3	40104	3					5000	3015052
1806	3035052	2	35	30350502	30350502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015052
1807	3035052	3	40	30350503	30350503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015052
