Id	SkillId	Level	ConditionId[1]	ConditionId[2]	ConditionId[3]	UseSkillPoint	UseCoin
4817	121206	5	60105			2	6000
4818	121206	6	60106			2	7000
4819	121206	7	60107			2	8000
4820	121206	8	60108			2	9000
4821	121206	9	60109			2	10000
4822	121206	10	60110			3	12000
4823	121206	11	60111			3	14000
4824	121206	12	60112			3	16000
4825	121206	13	60113			3	18000
4826	121206	14	60114			3	20000
4827	121206	15	60115			5	22000
4828	121206	16	60116			5	24000
4829	121206	17	60117			5	26000
4830	121206	18				0	0
4831	121211	1	60201			1	2000
4832	121211	2	60202			1	3000
4833	121211	3	60203			1	4000
4834	121211	4	60204			1	5000
4835	121211	5	60205			2	6000
4836	121211	6	60206			2	7000
4837	121211	7	60207			2	8000
4838	121211	8	60208			2	9000
4839	121211	9	60209			2	10000
4840	121211	10	60210			3	12000
4841	121211	11	60211			3	14000
4842	121211	12	60212			3	16000
4843	121211	13	60213			3	18000
4844	121211	14	60214			3	20000
4845	121211	15	60215			5	22000
4846	121211	16	60216			5	24000
4847	121211	17	60217			5	26000
4848	121211	18				0	0
4849	121216	1	60001			1	2000
4850	121216	2	60002			1	3000
4851	121216	3	60003			1	4000
4852	121216	4	60004			1	5000
4853	121216	5	60005			2	6000
4854	121216	6	60006			2	7000
4855	121216	7	60007			2	8000
4856	121216	8	60008			2	9000
4857	121216	9	60009			2	10000
4858	121216	10	60010			3	12000
4859	121216	11	60011			3	14000
4860	121216	12	60012			3	16000
4861	121216	13	60013			3	18000
4862	121216	14	60014			3	20000
4863	121216	15	60015			5	22000
4864	121216	16	60016			5	24000
4865	121216	17	60017			5	26000
4866	121216	18				0	0
4867	121217	1	60101			1	2000
4868	121217	2	60102			1	3000
4869	121217	3	60103			1	4000
4870	121217	4	60104			1	5000
4871	121217	5	60105			2	6000
4872	121217	6	60106			2	7000
4873	121217	7	60107			2	8000
4874	121217	8	60108			2	9000
4875	121217	9	60109			2	10000
4876	121217	10	60110			3	12000
4877	121217	11	60111			3	14000
4878	121217	12	60112			3	16000
4879	121217	13	60113			3	18000
4880	121217	14	60114			3	20000
4881	121217	15	60115			5	22000
4882	121217	16	60116			5	24000
4883	121217	17	60117			5	26000
4884	121217	18				0	0
4885	121218	1	60501			1	2000
4886	121218	2	60502			1	3000
4887	121218	3	60503			1	4000
4888	121218	4	60504			1	5000
4889	121218	5	60505			2	6000
4890	121218	6	60506			2	7000
4891	121218	7	60507			2	8000
4892	121218	8	60508			2	9000
4893	121218	9	60509			2	10000
4894	121218	10	60510			3	12000
4895	121218	11	60511			3	14000
4896	121218	12	60512			3	16000
4897	121218	13	60513			3	18000
4898	121218	14	60514			3	20000
4899	121218	15	60515			5	22000
4900	121218	16	60516			5	24000
4901	121218	17	60517			5	26000
4902	121218	18				0	0
4903	121221	1	60201			1	2000
4904	121221	2	60202			1	3000
4905	121221	3	60203			1	4000
4906	121221	4	60204			1	5000
4907	121221	5	60205			2	6000
4908	121221	6	60206			2	7000
4909	121221	7	60207			2	8000
4910	121221	8	60208			2	9000
4911	121221	9	60209			2	10000
4912	121221	10	60210			3	12000
4913	121221	11	60211			3	14000
4914	121221	12	60212			3	16000
4915	121221	13	60213			3	18000
4916	121221	14	60214			3	20000
4917	121221	15	60215			5	22000
4918	121221	16	60216			5	24000
4919	121221	17	60217			5	26000
4920	121221	18				0	0
4921	121222		61002			3	25000
4922	121222	1	61002			3	25000
4923	121223	1	60301	61301		1	2000
4924	121223	2	60302	61302		1	3000
4925	121223	3	60303	61303		1	4000
4926	121223	4	60304	61304		1	5000
4927	121223	5	60305	61305		2	6000
4928	121223	6	60306	61306		2	7000
4929	121223	7	60307	61307		2	8000
4930	121223	8	60308	61308		2	9000
4931	121223	9	60309	61309		2	10000
4932	121223	10	60310	61310		3	12000
4933	121223	11	60311	61311		3	14000
4934	121223	12	60312	61312		3	16000
4935	121223	13	60313	61313		3	18000
4936	121223	14	60314	61314		3	20000
4937	121223	15	60315	61315		5	22000
4938	121223	16	60316	61316		5	24000
4939	121223	17	60317	61317		5	26000
4940	121223	18				0	0
4941	121227		60431			0	0
4942	121227	1	60431			0	0
4943	121224		61004			5	50000
4944	121224	1	61004			5	50000
4945	121225		61005			7	75000
4946	121225	1	61005			7	75000
4947	121226		61006			10	100000
4948	121226	1	61006			10	100000
4949	153301	1	60001			1	2000
4950	153301	2	60002			1	3000
4951	153301	3	60003			1	4000
4952	153301	4	60004			1	5000
4953	153301	5	60005			2	6000
4954	153301	6	60006			2	7000
4955	153301	7	60007			2	8000
4956	153301	8	60008			2	9000
4957	153301	9	60009			2	10000
4958	153301	10	60010			3	12000
4959	153301	11	60011			3	14000
4960	153301	12	60012			3	16000
4961	153301	13	60013			3	18000
4962	153301	14	60014			3	20000
4963	153301	15	60015			5	22000
4964	153301	16	60016			5	24000
4965	153301	17	60017			5	26000
4966	153301	18				0	0
4967	153306	1	60101			1	2000
4968	153306	2	60102			1	3000
4969	153306	3	60103			1	4000
4970	153306	4	60104			1	5000
4971	153306	5	60105			2	6000
4972	153306	6	60106			2	7000
4973	153306	7	60107			2	8000
4974	153306	8	60108			2	9000
4975	153306	9	60109			2	10000
4976	153306	10	60110			3	12000
4977	153306	11	60111			3	14000
4978	153306	12	60112			3	16000
4979	153306	13	60113			3	18000
4980	153306	14	60114			3	20000
4981	153306	15	60115			5	22000
4982	153306	16	60116			5	24000
4983	153306	17	60117			5	26000
4984	153306	18				0	0
4985	153311	1	60201			1	2000
4986	153311	2	60202			1	3000
4987	153311	3	60203			1	4000
4988	153311	4	60204			1	5000
4989	153311	5	60205			2	6000
4990	153311	6	60206			2	7000
4991	153311	7	60207			2	8000
4992	153311	8	60208			2	9000
4993	153311	9	60209			2	10000
4994	153311	10	60210			3	12000
4995	153311	11	60211			3	14000
4996	153311	12	60212			3	16000
4997	153311	13	60213			3	18000
4998	153311	14	60214			3	20000
4999	153311	15	60215			5	22000
5000	153311	16	60216			5	24000
5001	153311	17	60217			5	26000
5002	153311	18				0	0
5003	153316	1	60001			1	2000
5004	153316	2	60002			1	3000
5005	153316	3	60003			1	4000
5006	153316	4	60004			1	5000
5007	153316	5	60005			2	6000
5008	153316	6	60006			2	7000
5009	153316	7	60007			2	8000
5010	153316	8	60008			2	9000
5011	153316	9	60009			2	10000
5012	153316	10	60010			3	12000
5013	153316	11	60011			3	14000
5014	153316	12	60012			3	16000
5015	153316	13	60013			3	18000
5016	153316	14	60014			3	20000
5017	153316	15	60015			5	22000
5018	153316	16	60016			5	24000
5019	153316	17	60017			5	26000
5020	153316	18				0	0
5021	153317	1	60101			1	2000
5022	153317	2	60102			1	3000
5023	153317	3	60103			1	4000
5024	153317	4	60104			1	5000
5025	153317	5	60105			2	6000
5026	153317	6	60106			2	7000
5027	153317	7	60107			2	8000
5028	153317	8	60108			2	9000
5029	153317	9	60109			2	10000
5030	153317	10	60110			3	12000
5031	153317	11	60111			3	14000
5032	153317	12	60112			3	16000
5033	153317	13	60113			3	18000
5034	153317	14	60114			3	20000
5035	153317	15	60115			5	22000
5036	153317	16	60116			5	24000
5037	153317	17	60117			5	26000
5038	153317	18				0	0
5039	153318	1	60501			1	2000
5040	153318	2	60502			1	3000
5041	153318	3	60503			1	4000
5042	153318	4	60504			1	5000
5043	153318	5	60505			2	6000
5044	153318	6	60506			2	7000
5045	153318	7	60507			2	8000
5046	153318	8	60508			2	9000
5047	153318	9	60509			2	10000
5048	153318	10	60510			3	12000
5049	153318	11	60511			3	14000
5050	153318	12	60512			3	16000
5051	153318	13	60513			3	18000
5052	153318	14	60514			3	20000
5053	153318	15	60515			5	22000
5054	153318	16	60516			5	24000
5055	153318	17	60517			5	26000
5056	153318	18				0	0
5057	153321	1	60201			1	2000
5058	153321	2	60202			1	3000
5059	153321	3	60203			1	4000
5060	153321	4	60204			1	5000
5061	153321	5	60205			2	6000
5062	153321	6	60206			2	7000
5063	153321	7	60207			2	8000
5064	153321	8	60208			2	9000
5065	153321	9	60209			2	10000
5066	153321	10	60210			3	12000
5067	153321	11	60211			3	14000
5068	153321	12	60212			3	16000
5069	153321	13	60213			3	18000
5070	153321	14	60214			3	20000
5071	153321	15	60215			5	22000
5072	153321	16	60216			5	24000
5073	153321	17	60217			5	26000
5074	153321	18				0	0
5075	153322		61002			3	25000
5076	153322	1	61002			3	25000
5077	153323	1	60301	61301		1	2000
5078	153323	2	60302	61302		1	3000
5079	153323	3	60303	61303		1	4000
5080	153323	4	60304	61304		1	5000
5081	153323	5	60305	61305		2	6000
5082	153323	6	60306	61306		2	7000
5083	153323	7	60307	61307		2	8000
5084	153323	8	60308	61308		2	9000
5085	153323	9	60309	61309		2	10000
5086	153323	10	60310	61310		3	12000
5087	153323	11	60311	61311		3	14000
5088	153323	12	60312	61312		3	16000
5089	153323	13	60313	61313		3	18000
5090	153323	14	60314	61314		3	20000
5091	153323	15	60315	61315		5	22000
5092	153323	16	60316	61316		5	24000
5093	153323	17	60317	61317		5	26000
5094	153323	18				0	0
5095	153327		60432			0	0
5096	153327	1	60432			0	0
5097	153324		61010			5	50000
5098	153324	1	61010			5	50000
5099	153325		61011			7	75000
5100	153325	1	61011			7	75000
5101	153326		61012			10	100000
5102	153326	1	61012			10	100000
5103	112301	1	60001			1	2000
5104	112301	2	60002			1	3000
5105	112301	3	60003			1	4000
5106	112301	4	60004			1	5000
5107	112301	5	60005			2	6000
5108	112301	6	60006			2	7000
5109	112301	7	60007			2	8000
5110	112301	8	60008			2	9000
5111	112301	9	60009			2	10000
5112	112301	10	60010			3	12000
5113	112301	11	60011			3	14000
5114	112301	12	60012			3	16000
5115	112301	13	60013			3	18000
5116	112301	14	60014			3	20000
5117	112301	15	60015			5	22000
5118	112301	16	60016			5	24000
5119	112301	17	60017			5	26000
5120	112301	18				0	0
5121	112306	1	60101			1	2000
5122	112306	2	60102			1	3000
5123	112306	3	60103			1	4000
5124	112306	4	60104			1	5000
5125	112306	5	60105			2	6000
5126	112306	6	60106			2	7000
5127	112306	7	60107			2	8000
5128	112306	8	60108			2	9000
5129	112306	9	60109			2	10000
5130	112306	10	60110			3	12000
5131	112306	11	60111			3	14000
5132	112306	12	60112			3	16000
5133	112306	13	60113			3	18000
5134	112306	14	60114			3	20000
5135	112306	15	60115			5	22000
5136	112306	16	60116			5	24000
5137	112306	17	60117			5	26000
5138	112306	18				0	0
5139	112311	1	60201			1	2000
5140	112311	2	60202			1	3000
5141	112311	3	60203			1	4000
5142	112311	4	60204			1	5000
5143	112311	5	60205			2	6000
5144	112311	6	60206			2	7000
5145	112311	7	60207			2	8000
5146	112311	8	60208			2	9000
5147	112311	9	60209			2	10000
5148	112311	10	60210			3	12000
5149	112311	11	60211			3	14000
5150	112311	12	60212			3	16000
5151	112311	13	60213			3	18000
5152	112311	14	60214			3	20000
5153	112311	15	60215			5	22000
5154	112311	16	60216			5	24000
5155	112311	17	60217			5	26000
5156	112311	18				0	0
5157	112316	1	60001			1	2000
5158	112316	2	60002			1	3000
5159	112316	3	60003			1	4000
5160	112316	4	60004			1	5000
5161	112316	5	60005			2	6000
5162	112316	6	60006			2	7000
5163	112316	7	60007			2	8000
5164	112316	8	60008			2	9000
5165	112316	9	60009			2	10000
5166	112316	10	60010			3	12000
5167	112316	11	60011			3	14000
5168	112316	12	60012			3	16000
5169	112316	13	60013			3	18000
5170	112316	14	60014			3	20000
5171	112316	15	60015			5	22000
5172	112316	16	60016			5	24000
5173	112316	17	60017			5	26000
5174	112316	18				0	0
5175	112317	1	60101			1	2000
5176	112317	2	60102			1	3000
5177	112317	3	60103			1	4000
5178	112317	4	60104			1	5000
5179	112317	5	60105			2	6000
5180	112317	6	60106			2	7000
5181	112317	7	60107			2	8000
5182	112317	8	60108			2	9000
5183	112317	9	60109			2	10000
5184	112317	10	60110			3	12000
5185	112317	11	60111			3	14000
5186	112317	12	60112			3	16000
5187	112317	13	60113			3	18000
5188	112317	14	60114			3	20000
5189	112317	15	60115			5	22000
5190	112317	16	60116			5	24000
5191	112317	17	60117			5	26000
5192	112317	18				0	0
5193	112318	1	60501			1	2000
5194	112318	2	60502			1	3000
5195	112318	3	60503			1	4000
5196	112318	4	60504			1	5000
5197	112318	5	60505			2	6000
5198	112318	6	60506			2	7000
5199	112318	7	60507			2	8000
5200	112318	8	60508			2	9000
5201	112318	9	60509			2	10000
5202	112318	10	60510			3	12000
5203	112318	11	60511			3	14000
5204	112318	12	60512			3	16000
5205	112318	13	60513			3	18000
5206	112318	14	60514			3	20000
5207	112318	15	60515			5	22000
5208	112318	16	60516			5	24000
5209	112318	17	60517			5	26000
5210	112318	18				0	0
5211	112321	1	60201			1	2000
5212	112321	2	60202			1	3000
5213	112321	3	60203			1	4000
5214	112321	4	60204			1	5000
5215	112321	5	60205			2	6000
5216	112321	6	60206			2	7000
5217	112321	7	60207			2	8000
5218	112321	8	60208			2	9000
5219	112321	9	60209			2	10000
5220	112321	10	60210			3	12000
5221	112321	11	60211			3	14000
5222	112321	12	60212			3	16000
5223	112321	13	60213			3	18000
5224	112321	14	60214			3	20000
5225	112321	15	60215			5	22000
5226	112321	16	60216			5	24000
5227	112321	17	60217			5	26000
5228	112321	18				0	0
5229	112322		61002			3	25000
5230	112322	1	61002			3	25000
5231	112323	1	60301	61301		1	2000
5232	112323	2	60302	61302		1	3000
5233	112323	3	60303	61303		1	4000
5234	112323	4	60304	61304		1	5000
5235	112323	5	60305	61305		2	6000
5236	112323	6	60306	61306		2	7000
5237	112323	7	60307	61307		2	8000
5238	112323	8	60308	61308		2	9000
5239	112323	9	60309	61309		2	10000
5240	112323	10	60310	61310		3	12000
5241	112323	11	60311	61311		3	14000
5242	112323	12	60312	61312		3	16000
5243	112323	13	60313	61313		3	18000
5244	112323	14	60314	61314		3	20000
5245	112323	15	60315	61315		5	22000
5246	112323	16	60316	61316		5	24000
5247	112323	17	60317	61317		5	26000
5248	112323	18				0	0
5249	112327		60433			0	0
5250	112327	1	60433			0	0
5251	112324		61004			5	50000
5252	112324	1	61004			5	50000
5253	112325		61005			7	75000
5254	112325	1	61005			7	75000
5255	112326		61006			10	100000
5256	112326	1	61006			10	100000
5257	122201	1	60001			1	2000
5258	122201	2	60002			1	3000
5259	122201	3	60003			1	4000
5260	122201	4	60004			1	5000
5261	122201	5	60005			2	6000
5262	122201	6	60006			2	7000
5263	122201	7	60007			2	8000
5264	122201	8	60008			2	9000
5265	122201	9	60009			2	10000
5266	122201	10	60010			3	12000
5267	122201	11	60011			3	14000
5268	122201	12	60012			3	16000
5269	122201	13	60013			3	18000
5270	122201	14	60014			3	20000
5271	122201	15	60015			5	22000
5272	122201	16	60016			5	24000
5273	122201	17	60017			5	26000
5274	122201	18				0	0
5275	122206	1	60101			1	2000
5276	122206	2	60102			1	3000
5277	122206	3	60103			1	4000
5278	122206	4	60104			1	5000
5279	122206	5	60105			2	6000
5280	122206	6	60106			2	7000
5281	122206	7	60107			2	8000
5282	122206	8	60108			2	9000
5283	122206	9	60109			2	10000
5284	122206	10	60110			3	12000
5285	122206	11	60111			3	14000
5286	122206	12	60112			3	16000
5287	122206	13	60113			3	18000
5288	122206	14	60114			3	20000
5289	122206	15	60115			5	22000
5290	122206	16	60116			5	24000
5291	122206	17	60117			5	26000
5292	122206	18				0	0
5293	122211	1	60201			1	2000
5294	122211	2	60202			1	3000
5295	122211	3	60203			1	4000
5296	122211	4	60204			1	5000
5297	122211	5	60205			2	6000
5298	122211	6	60206			2	7000
5299	122211	7	60207			2	8000
5300	122211	8	60208			2	9000
5301	122211	9	60209			2	10000
5302	122211	10	60210			3	12000
5303	122211	11	60211			3	14000
5304	122211	12	60212			3	16000
5305	122211	13	60213			3	18000
5306	122211	14	60214			3	20000
5307	122211	15	60215			5	22000
5308	122211	16	60216			5	24000
5309	122211	17	60217			5	26000
5310	122211	18				0	0
5311	122216	1	60001			1	2000
5312	122216	2	60002			1	3000
5313	122216	3	60003			1	4000
5314	122216	4	60004			1	5000
5315	122216	5	60005			2	6000
5316	122216	6	60006			2	7000
5317	122216	7	60007			2	8000
5318	122216	8	60008			2	9000
5319	122216	9	60009			2	10000
5320	122216	10	60010			3	12000
5321	122216	11	60011			3	14000
5322	122216	12	60012			3	16000
5323	122216	13	60013			3	18000
5324	122216	14	60014			3	20000
5325	122216	15	60015			5	22000
5326	122216	16	60016			5	24000
5327	122216	17	60017			5	26000
5328	122216	18				0	0
5329	122217	1	60101			1	2000
5330	122217	2	60102			1	3000
5331	122217	3	60103			1	4000
5332	122217	4	60104			1	5000
5333	122217	5	60105			2	6000
5334	122217	6	60106			2	7000
5335	122217	7	60107			2	8000
5336	122217	8	60108			2	9000
5337	122217	9	60109			2	10000
5338	122217	10	60110			3	12000
5339	122217	11	60111			3	14000
5340	122217	12	60112			3	16000
5341	122217	13	60113			3	18000
5342	122217	14	60114			3	20000
5343	122217	15	60115			5	22000
5344	122217	16	60116			5	24000
5345	122217	17	60117			5	26000
5346	122217	18				0	0
5347	122218	1	60501			1	2000
5348	122218	2	60502			1	3000
5349	122218	3	60503			1	4000
5350	122218	4	60504			1	5000
5351	122218	5	60505			2	6000
5352	122218	6	60506			2	7000
5353	122218	7	60507			2	8000
5354	122218	8	60508			2	9000
5355	122218	9	60509			2	10000
5356	122218	10	60510			3	12000
5357	122218	11	60511			3	14000
5358	122218	12	60512			3	16000
5359	122218	13	60513			3	18000
5360	122218	14	60514			3	20000
5361	122218	15	60515			5	22000
5362	122218	16	60516			5	24000
5363	122218	17	60517			5	26000
5364	122218	18				0	0
5365	122221	1	60201			1	2000
5366	122221	2	60202			1	3000
5367	122221	3	60203			1	4000
5368	122221	4	60204			1	5000
5369	122221	5	60205			2	6000
5370	122221	6	60206			2	7000
5371	122221	7	60207			2	8000
5372	122221	8	60208			2	9000
5373	122221	9	60209			2	10000
5374	122221	10	60210			3	12000
5375	122221	11	60211			3	14000
5376	122221	12	60212			3	16000
5377	122221	13	60213			3	18000
5378	122221	14	60214			3	20000
5379	122221	15	60215			5	22000
5380	122221	16	60216			5	24000
5381	122221	17	60217			5	26000
5382	122221	18				0	0
5383	122222		61002			3	25000
5384	122222	1	61002			3	25000
5385	122223	1	60301	61301		1	2000
5386	122223	2	60302	61302		1	3000
5387	122223	3	60303	61303		1	4000
5388	122223	4	60304	61304		1	5000
5389	122223	5	60305	61305		2	6000
5390	122223	6	60306	61306		2	7000
5391	122223	7	60307	61307		2	8000
5392	122223	8	60308	61308		2	9000
5393	122223	9	60309	61309		2	10000
5394	122223	10	60310	61310		3	12000
5395	122223	11	60311	61311		3	14000
5396	122223	12	60312	61312		3	16000
5397	122223	13	60313	61313		3	18000
5398	122223	14	60314	61314		3	20000
5399	122223	15	60315	61315		5	22000
5400	122223	16	60316	61316		5	24000
5401	122223	17	60317	61317		5	26000
5402	122223	18				0	0
5403	122227		60434			0	0
5404	122227	1	60434			0	0
5405	122224		61004			5	50000
5406	122224	1	61004			5	50000
5407	122225		61005			7	75000
5408	122225	1	61005			7	75000
5409	122226		61006			10	100000
5410	122226	1	61006			10	100000
5411	113301	1	60001			1	2000
5412	113301	2	60002			1	3000
5413	113301	3	60003			1	4000
5414	113301	4	60004			1	5000
5415	113301	5	60005			2	6000
5416	113301	6	60006			2	7000
5417	113301	7	60007			2	8000
5418	113301	8	60008			2	9000
5419	113301	9	60009			2	10000
5420	113301	10	60010			3	12000
5421	113301	11	60011			3	14000
5422	113301	12	60012			3	16000
5423	113301	13	60013			3	18000
5424	113301	14	60014			3	20000
5425	113301	15	60015			5	22000
5426	113301	16	60016			5	24000
5427	113301	17	60017			5	26000
5428	113301	18				0	0
5429	113306	1	60101			1	2000
5430	113306	2	60102			1	3000
5431	113306	3	60103			1	4000
5432	113306	4	60104			1	5000
5433	113306	5	60105			2	6000
5434	113306	6	60106			2	7000
5435	113306	7	60107			2	8000
5436	113306	8	60108			2	9000
5437	113306	9	60109			2	10000
5438	113306	10	60110			3	12000
5439	113306	11	60111			3	14000
5440	113306	12	60112			3	16000
5441	113306	13	60113			3	18000
5442	113306	14	60114			3	20000
5443	113306	15	60115			5	22000
5444	113306	16	60116			5	24000
