Id	Name	Star	Ability	CharacterId	FightEvent	FightEventLevel	FixAttrIds[1]	FixAttrLevels[1]	AttrFixGroupIds[1]	FixAttrIds[2]	FixAttrLevels[2]	AttrFixGroupIds[2]	Load	DecomposeValue	Icon	Quality	Desc	DescTips	DescInitValue	DescFixAttrId	DescCoefficient	Type	IsDisplay
456	2B: Core IV	6	1450	1181003	224904	1	1	3	203	4	3	703	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	4	In Battle Stance, the DMG of Swordwaves increases by <color=#0d70bd>{0}%</color> (<color=#0d70bd>{3}</color> Might).	(Only one Add-on of the same type can be equipped)	1600000	1	4000	249	0
457	2B: Overclock 1 I	3	290	1181003	224905	1	1	2	102	4	1	701	3	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	1	ATK of 2B, 9S, and A2 on your team increases by 4%.	(Only one Add-on of the same type can be equipped)	40000	1	5000	250	0
458	2B: Overclock 1 II	4	593	1181003	224906	1	1	2	102	4	2	702	4	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	2	ATK of 2B, 9S, and A2 on your team increases by 8%.	(Only one Add-on of the same type can be equipped)	40000	1	5000	250	0
459	2B: Overclock 1 III	5	916	1181003	224907	1	1	3	103	4	2	702	5	50	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	3	ATK of 2B, 9S, and A2 on your team increases by 12%.	(Only one Add-on of the same type can be equipped)	40000	1	5000	250	0
460	2B: Overclock 1 IV	6	1450	1181003	224908	1	1	3	103	4	3	703	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	4	ATK of 2B, 9S, and A2 on your team increases by 16%.	(Only one Add-on of the same type can be equipped)	40000	1	5000	250	0
461	2B: Overclock 2 I	3	290	1181003	224909	1	1	2	202	4	1	701	3	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	1	CRIT Rate of 2B, 9S, and A2 on your team increases by 5%.	(Only one Add-on of the same type can be equipped)	40000	1	5000	251	0
462	2B: Overclock 2 II	4	593	1181003	224910	1	1	2	202	4	2	702	4	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	2	CRIT Rate of 2B, 9S, and A2 on your team increases by 10%.	(Only one Add-on of the same type can be equipped)	40000	1	5000	251	0
463	2B: Overclock 2 III	5	916	1181003	224911	1	1	3	203	4	2	702	5	50	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	3	CRIT Rate of 2B, 9S, and A2 on your team increases by 15%.	(Only one Add-on of the same type can be equipped)	40000	1	5000	251	0
464	2B: Overclock 2 IV	6	1450	1181003	224912	1	1	3	203	4	3	703	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	4	CRIT Rate of 2B, 9S, and A2 on your team increases by 20%.	(Only one Add-on of the same type can be equipped)	40000	1	5000	251	0
465	9S: Core I	3	290	1191003	225001	1	1	2	102	2	1	601	3	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	1	The DMG of the POD summoned by tapping the Overclock Indicator increases by <color=#0d70bd>{0}%</color> (<color=#0d70bd>{3}</color> Might)	(Only one Add-on of the same type can be equipped)	400000	1	4000	252	0
466	9S: Core II	4	593	1191003	225002	1	1	2	102	2	2	602	4	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	2	The DMG of the POD summoned by tapping the Overclock Indicator increases by <color=#0d70bd>{0}%</color> (<color=#0d70bd>{3}</color> Might)	(Only one Add-on of the same type can be equipped)	800000	1	4000	252	0
467	9S: Core III	5	916	1191003	225003	1	1	3	103	2	2	602	5	50	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	3	The DMG of the POD summoned by tapping the Overclock Indicator increases by <color=#0d70bd>{0}%</color> (<color=#0d70bd>{3}</color> Might)	(Only one Add-on of the same type can be equipped)	1200000	1	4000	252	0
468	9S: Core IV	6	1450	1191003	225004	1	1	3	103	2	3	603	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	4	The DMG of the POD summoned by tapping the Overclock Indicator increases by <color=#0d70bd>{0}%</color> (<color=#0d70bd>{3}</color> Might)	(Only one Add-on of the same type can be equipped)	1600000	1	4000	252	0
469	9S: Overclock 1 I	3	290	1191003	225005	1	1	2	102	4	1	701	3	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	1	Extra DMG Reduction of 2B, 9S, and A2 on your team increases by 5%.	(Only one Add-on of the same type can be equipped)	40000	1	5000	253	0
470	9S: Overclock 1 II	4	593	1191003	225006	1	1	2	102	4	2	702	4	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	2	Extra DMG Reduction of 2B, 9S, and A2 on your team increases by 10%.	(Only one Add-on of the same type can be equipped)	40000	1	5000	253	0
471	9S: Overclock 1 III	5	916	1191003	225007	1	1	3	103	4	2	702	5	50	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	3	Extra DMG Reduction of 2B, 9S, and A2 on your team increases by 15%.	(Only one Add-on of the same type can be equipped)	40000	1	5000	253	0
472	9S: Overclock 1 IV	6	1450	1191003	225008	1	1	3	103	4	3	703	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	4	Extra DMG Reduction of 2B, 9S, and A2 on your team increases by 20%.	(Only one Add-on of the same type can be equipped)	40000	1	5000	253	0
473	9S: Overclock 2 I	3	290	1191003	225009	1	1	2	202	4	1	701	3	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	1	The healing received by 2B, 9S and A2 on your team increases by 5%.	(Only one Add-on of the same type can be equipped)	40000	1	5000	254	0
474	9S: Overclock 2 II	4	593	1191003	225010	1	1	2	202	4	2	702	4	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	2	The healing received by 2B, 9S and A2 on your team increases by 10%.	(Only one Add-on of the same type can be equipped)	40000	1	5000	254	0
475	9S: Overclock 2 III	5	916	1191003	225011	1	1	3	203	4	2	702	5	50	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	3	The healing received by 2B, 9S and A2 on your team increases by 15%.	(Only one Add-on of the same type can be equipped)	40000	1	5000	254	0
476	9S: Overclock 2 IV	6	1450	1191003	225012	1	1	3	203	4	3	703	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	4	The healing received by 2B, 9S and A2 on your team increases by 20%.	(Only one Add-on of the same type can be equipped)	40000	1	5000	254	0
477	A2: Core I	3	290	1201003	225101	1	1	2	202	4	1	701	3	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	1	The DMG of the seeker missiles launched by the POD increases by <color=#0d70bd>{0}%</color>(<color=#0d70bd>{3}</color> Might).	(Only one Add-on of the same type can be equipped)	400000	1	4000	255	0
478	A2: Core II	4	593	1201003	225102	1	1	2	202	4	2	702	4	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	2	The DMG of the seeker missiles launched by the POD increases by <color=#0d70bd>{0}%</color>(<color=#0d70bd>{3}</color> Might).	(Only one Add-on of the same type can be equipped)	800000	1	4000	255	0
479	A2: Core III	5	916	1201003	225103	1	1	3	203	4	2	702	5	50	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	3	The DMG of the seeker missiles launched by the POD increases by <color=#0d70bd>{0}%</color>(<color=#0d70bd>{3}</color> Might).	(Only one Add-on of the same type can be equipped)	1200000	1	4000	255	0
480	A2: Core IV	6	1450	1201003	225104	1	1	3	203	4	3	703	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	4	The DMG of the seeker missiles launched by the POD increases by <color=#0d70bd>{0}%</color>(<color=#0d70bd>{3}</color> Might).	(Only one Add-on of the same type can be equipped)	1600000	1	4000	255	0
481	A2: Overclock 1 I	3	290	1201003	225105	1	1	2	102	4	1	701	3	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	1	Dodge Gauge limit of 2B, 9S, and A2 on your team increases by 100.	(Only one Add-on of the same type can be equipped)	40000	1	5000	256	0
482	A2: Overclock 1 II	4	593	1201003	225106	1	1	2	102	4	2	702	4	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	2	Dodge Gauge limit of 2B, 9S, and A2 on your team increases by 200.	(Only one Add-on of the same type can be equipped)	40000	1	5000	256	0
483	A2: Overclock 1 III	5	916	1201003	225107	1	1	3	103	4	2	702	5	50	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	3	Dodge Gauge limit of 2B, 9S, and A2 on your team increases by 300.	(Only one Add-on of the same type can be equipped)	40000	1	5000	256	0
484	A2: Overclock 1 IV	6	1450	1201003	225108	1	1	3	103	4	3	703	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	4	Dodge Gauge limit of 2B, 9S, and A2 on your team increases by 400.	(Only one Add-on of the same type can be equipped)	40000	1	5000	256	0
485	A2: Overclock 2 I	3	290	1201003	225109	1	1	2	202	4	1	101	3	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	1	Physical DMG of 2B, 9S, and A2 on your team increases by 4%.	(Only one Add-on of the same type can be equipped)	40000	1	5000	257	0
486	A2: Overclock 2 II	4	593	1201003	225110	1	1	2	202	4	2	102	4	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	2	Physical DMG of 2B, 9S, and A2 on your team increases by 8%.	(Only one Add-on of the same type can be equipped)	40000	1	5000	257	0
487	A2: Overclock 2 III	5	916	1201003	225111	1	1	3	203	4	2	102	5	50	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	3	Physical DMG of 2B, 9S, and A2 on your team increases by 12%.	(Only one Add-on of the same type can be equipped)	40000	1	5000	257	0
488	A2: Overclock 2 IV	6	1450	1201003	225112	1	1	3	203	4	3	103	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	4	Physical DMG of 2B, 9S, and A2 on your team increases by 16%.	(Only one Add-on of the same type can be equipped)	40000	1	5000	257	0
489	Hypnos: Core I	3	290	1211002	225201	1	4	2	1002	2	1	601	3	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	1	Dealing damage in Tactical Stance adds a stack, up to 5 times. Dealing damage with Blooming Shot will consume a stack and deal extra damage equal to ATK x<color=#0d70bd>{0}%</color> (<color=#0d70bd>{3}</color> Focus).	(Only one Add-on of the same type can be equipped)	560000	4	7000	258	0
490	Hypnos: Core II	4	593	1211002	225202	1	4	2	1002	2	2	602	4	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	2	Dealing damage in Tactical Stance adds a stack, up to 5 times. Dealing damage with Blooming Shot will consume a stack and deal extra damage equal to ATK x<color=#0d70bd>{0}%</color> (<color=#0d70bd>{3}</color> Focus).	(Only one Add-on of the same type can be equipped)	1120000	4	7000	258	0
491	Hypnos: Core III	5	916	1211002	225203	1	4	3	1003	2	2	602	5	50	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	3	Dealing damage in Tactical Stance adds a stack, up to 5 times. Dealing damage with Blooming Shot will consume a stack and deal extra damage equal to ATK x<color=#0d70bd>{0}%</color> (<color=#0d70bd>{3}</color> Focus).	(Only one Add-on of the same type can be equipped)	1750000	4	7000	258	0
492	Hypnos: Core IV	6	1450	1211002	225204	1	4	3	1003	2	3	603	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	4	Dealing damage in Tactical Stance adds a stack, up to 5 times. Dealing damage with Blooming Shot will consume a stack and deal extra damage equal to ATK x<color=#0d70bd>{0}%</color> (<color=#0d70bd>{3}</color> Focus).	(Only one Add-on of the same type can be equipped)	2800000	4	7000	258	0
493	Hypnos: Overclock 1 I	3	290	1211002	225205	1	4	2	702	1	1	101	3	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	1	Blooming Shots that trigger Matrix will generate an extra 10 Signature Energy.	(Only one Add-on of the same type can be equipped)	40000	4	5000	259	0
494	Hypnos: Overclock 1 II	4	593	1211002	225206	1	4	2	702	1	2	102	4	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	2	Blooming Shots that trigger Matrix will generate an extra 20 Signature Energy.	(Only one Add-on of the same type can be equipped)	40000	4	5000	259	0
495	Hypnos: Overclock 1 III	5	916	1211002	225207	1	4	3	703	1	2	102	5	50	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	3	Blooming Shots that trigger Matrix will generate an extra 30 Signature Energy.	(Only one Add-on of the same type can be equipped)	40000	4	5000	259	0
496	Hypnos: Overclock 1 IV	6	1450	1211002	225208	1	4	3	703	1	3	103	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	4	Blooming Shots that trigger Matrix will generate an extra 40 Signature Energy.	(Only one Add-on of the same type can be equipped)	40000	4	5000	259	0
497	Hypnos: Overclock 2 I	3	290	1211002	225209	1	4	2	302	1	1	101	3	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	1	All DMG increases by 25% for 10s after casting Signature Move.	(Only one Add-on of the same type can be equipped)	40000	4	5000	260	0
498	Hypnos: Overclock 2 II	4	593	1211002	225210	1	4	2	302	1	2	102	4	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	2	All DMG increases by 50% for 10s after casting Signature Move.	(Only one Add-on of the same type can be equipped)	40000	4	5000	260	0
499	Hypnos: Overclock 2 III	5	916	1211002	225211	1	4	3	303	1	2	102	5	50	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	3	All DMG increases by 75% for 10s after casting Signature Move.	(Only one Add-on of the same type can be equipped)	40000	4	5000	260	0
500	Hypnos: Overclock 2 IV	6	1450	1211002	225212	1	4	3	303	1	3	103	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	4	All DMG increases by 100% for 10s after casting Signature Move.	(Only one Add-on of the same type can be equipped)	40000	4	5000	260	0
501	Tempest: Core I	3	290	1531003	2230323	1	4	2	302	1	1	101	3	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	1	During Signature Move, DMG increases by <color=#0d70bd>{0}%</color> (<color=#0d70bd>{3}</color> Focus). Pinging a Staccato Orb has a 50% chance to generate another Staccato Orb.	(Only one Add-on of the same type can be equipped)	120000	4	2000	261	0
502	Tempest: Core II	4	593	1531003	2230324	2	4	2	302	1	2	102	4	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	2	During Signature Move, DMG increases by <color=#0d70bd>{0}%</color> (<color=#0d70bd>{3}</color> Focus). Pinging a Staccato Orb has a 75% chance to generate another Staccato Orb.	(Only one Add-on of the same type can be equipped)	250000	4	2000	261	0
503	Tempest: Core III	5	916	1531003	2230325	3	4	3	303	1	2	102	5	50	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	3	During Signature Move, DMG increases by <color=#0d70bd>{0}%</color> (<color=#0d70bd>{3}</color> Focus). Pinging a Staccato Orb has a 100% chance to generate another Staccato Orb.	(Only one Add-on of the same type can be equipped)	400000	4	2000	261	0
504	Tempest: Core IV	6	1450	1531003	2230326	4	4	3	303	1	3	103	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	4	During Signature Move, DMG increases by <color=#0d70bd>{0}%</color> (<color=#0d70bd>{3}</color> Focus). Pinging a Staccato Orb has a 100% chance to generate another Staccato Orb.	(Only one Add-on of the same type can be equipped)	640000	4	2000	261	0
505	Tempest: Overclock 1 I	3	290	1531003	225305	1	4	2	702	1	1	101	3	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	1	Gain 1 set of 3-Ping Orbs at the end of Signature Move.	(Only one Add-on of the same type can be equipped)	40000	4	5000	262	0
506	Tempest: Overclock 1 II	4	593	1531003	225306	1	4	2	702	1	2	102	4	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	2	Gain 2 sets of 3-Ping Orbs at the end of Signature Move.	(Only one Add-on of the same type can be equipped)	40000	4	5000	262	0
507	Tempest: Overclock 1 III	5	916	1531003	225307	1	4	3	703	1	2	102	5	50	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	3	Gain 3 sets of 3-Ping Orbs at the end of Signature Move.	(Only one Add-on of the same type can be equipped)	40000	4	5000	262	0
508	Tempest: Overclock 1 IV	6	1450	1531003	225308	1	4	3	703	1	3	103	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	4	Gain 4 sets of 3-Ping Orbs at the end of Signature Move.	(Only one Add-on of the same type can be equipped)	40000	4	5000	262	0
509	Tempest: Overclock 2 I	3	290	1531003	225309	1	4	2	302	1	1	101	3	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	1	Pinging a Staccato Orb during Signature Move has a 30% chance to generate 1 Staccato Orb.	(Only one Add-on of the same type can be equipped)	40000	4	5000	263	0
510	Tempest: Overclock 2 II	4	593	1531003	225310	1	4	2	302	1	2	102	4	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	2	Pinging a Staccato Orb during Signature Move has a 40% chance to generate 1 Staccato Orb.	(Only one Add-on of the same type can be equipped)	40000	4	5000	263	0
511	Tempest: Overclock 2 III	5	916	1531003	225311	1	4	3	303	1	2	102	5	50	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	3	Pinging a Staccato Orb during Signature Move has a 50% chance to generate 1 Staccato Orb.	(Only one Add-on of the same type can be equipped)	40000	4	5000	263	0
512	Tempest: Overclock 2 IV	6	1450	1531003	225312	1	4	3	303	1	3	103	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	4	Pinging a Staccato Orb during Signature Move has a 60% chance to generate 1 Staccato Orb.	(Only one Add-on of the same type can be equipped)	40000	4	5000	263	0
513	Glory: Core I	3	290	1121003	2230331	1	4	2	302	1	1	101	3	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	1	When Glorious Shield is present, dealing damage with Basic Attacks will also inflict bonus damage equal to ATK x<color=#0d70bd>{0}%</color> (<color=#0d70bd>{3}</color> Focus).	(Only one Add-on of the same type can be equipped)	600000	4	5000	264	0
514	Glory: Core II	4	593	1121003	2230332	2	4	2	302	1	2	102	4	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	2	When Glorious Shield is present, dealing damage with Basic Attacks will also inflict bonus damage equal to ATK x<color=#0d70bd>{0}%</color> (<color=#0d70bd>{3}</color> Focus).	(Only one Add-on of the same type can be equipped)	1200000	4	5000	264	0
515	Glory: Core III	5	916	1121003	2230333	3	4	3	303	1	2	102	5	50	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	3	When Glorious Shield is present, dealing damage with Basic Attacks will also inflict bonus damage equal to ATK x<color=#0d70bd>{0}%</color> (<color=#0d70bd>{3}</color> Focus).	(Only one Add-on of the same type can be equipped)	1900000	4	5000	264	0
516	Glory: Core IV	6	1450	1121003	2230334	4	4	3	303	1	3	103	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	4	When Glorious Shield is present, dealing damage with Basic Attacks will also inflict bonus damage equal to ATK x<color=#0d70bd>{0}%</color> (<color=#0d70bd>{3}</color> Focus).	(Only one Add-on of the same type can be equipped)	3700000	4	5000	264	0
