Id	StageId	MaxLevel	RecommendationLevel	FinishRewardShow	FirstRewardShow	FinishDropId	FirstRewardId	MonsterLevel[1]	MonsterLevel[2]	MonsterLevel[3]
8854	10130163	49	50					216	135	93
8855	10130164	49	50					416	150	96
8856	10130166	49	50					416	215	143
8857	10130167	49	50					1099	402	256
8858	10130168	49	50					616	190	80
8859	10130169	49	50					616	190	90
8860	10130170	49	50					887	402	256
8861	10130142	57	65					316	235	153
8862	10130143	57	65					316	235	153
8863	10130145	57	65					316	235	153
8864	10130147	57	65					316	235	153
8865	10130156	57	65					276	205	133
8866	10130157	57	65					316	235	153
8867	10130158	57	65					416	335	213
8868	10130159	57	65					316	235	153
8869	10130161	57	65					316	235	153
8870	10130163	57	65					316	235	153
8871	10130164	57	65					416	150	96
8872	10130166	57	65					416	215	143
8873	10130167	57	65					1099	402	256
8874	10130168	57	65					616	190	80
8875	10130169	57	65					616	190	90
8876	10130170	57	65					887	402	256
8877	10130142	120	75					416	335	213
8878	10130143	120	75					416	335	213
8879	10130145	120	75					416	335	213
8880	10130147	120	75					416	335	213
8881	10130156	120	75					376	305	193
8882	10130157	120	75					416	335	213
8883	10130158	120	75					416	335	213
8884	10130159	120	75					416	335	213
8885	10130161	120	75					416	335	213
8886	10130163	120	75					416	335	213
8887	10130164	120	75					416	150	96
8888	10130166	120	75					416	215	143
8889	10130167	120	75					1099	402	256
8890	10130168	120	75					616	190	80
8891	10130169	120	75					616	190	90
8892	10130170	120	75					887	402	256
8893	30070111	120	20		403000		403000	49	39	24
8894	30070112	120	30		403001		403001	88	70	42
8895	30070113	120	35		403002		403002	123	104	58
8896	30070114	120	40		403003		403003	155	131	72
8897	30070115	120	45		403004		403004	190	170	86
8898	30070116	120	50		403005		403005	227	204	102
8899	30070117	120	55		403006		403006	269	256	119
8900	30070118	120	60		403007		403007	320	305	140
8901	30070119	120	70		403008		403008	377	408	162
8902	30070120	120	80		403009		403009	437	475	184
8903	30070121	120	35		403010		403010	74	59	36
8904	30070122	120	40		403011		403011	132	105	63
8905	30070123	120	45		403012		403012	185	156	87
8906	30070124	120	50		403013		403013	233	197	108
8907	30070125	120	55		403014		403014	285	255	129
8908	30070126	120	60		403015		403015	341	306	153
8909	30070127	120	70		403016		403016	404	384	179
8910	30070128	120	80		403017		403017	480	458	210
8911	30070129	120	80		403018		403018	566	612	243
8912	30070130	120	80		403019		403019	656	713	276
8913	30070131	120	50		403020		403020	99	79	48
8914	30070132	120	55		403021		403021	176	140	84
8915	30070133	120	60		403022		403022	247	208	116
8916	30070134	120	70		403023		403023	311	263	144
8917	30070135	120	80		403024		403024	380	340	172
8918	30070136	120	80		403025		403025	455	408	204
8919	30070137	120	80		403026		403026	539	512	239
8920	30070138	120	80		403027		403027	640	611	280
8921	30070139	120	80		403028		403028	755	816	324
8922	30070140	120	80		403029		403029	875	951	368
8923	30070141	120	80		403030		403030	131	143	55
8924	30070142	120	80		403031		403031	176	157	84
8925	30070143	120	80		403032		403032	247	208	116
8926	30070144	120	80		403033		403033	311	263	144
8927	30070145	120	80		403034		403034	380	340	172
8928	30070146	120	80		403035		403035	455	408	204
8929	30070147	120	80		403036		403036	539	512	239
8930	30070148	120	80		403037		403037	640	611	280
8931	30070149	120	80		403038		403038	755	816	324
8932	30070150	120	80		403039		403039	875	951	368
8933	30070151	120	80		403040		403040	197	750	83
8934	30070152	120	80		403041		403041	819	890	345
8935	30070153	120	80		403042		403042	851	924	358
8936	30070154	120	80		403043		403043	882	958	371
8937	30070155	120	80		403044		403044	914	993	385
8938	30070156	120	80		403045		403045	945	1027	398
8939	30070157	120	80		403046		403046	977	1061	411
8940	30070158	120	80		403047		403047	1008	1095	424
8941	30070159	120	80		403048		403048	1050	1141	442
8942	30070160	120	80		403049		403049	1050	1141	442
8943	30070161	120	80		403050		403050	263	800	111
8944	30070162	120	80		403051		403051	819	890	345
8945	30070163	120	80		403052		403052	851	924	358
8946	30070164	120	80		403053		403053	882	958	371
8947	30070165	120	80		403054		403054	914	993	385
8948	30070166	120	80		403055		403055	945	1027	398
8949	30070167	120	80		403056		403056	977	1061	411
8950	30070168	120	80		403057		403057	1008	1095	424
8951	30070169	120	80		403058		403058	1050	1141	442
8952	30070170	120	80		403059		403059	1050	1141	442
8953	30006201	54	40		2113005		2113005	133	133	133
8954	30006202	54	45		2113005		2113005	219	219	219
8955	30006203	54	50		2113005		2113005	315	315	315
8956	30006204	54	50		2113005		2113005	412	412	412
8957	30006205	54	50		2113005		2113005	543	543	543
8958	30006201	79	55		2113005		2113005	412	412	412
8959	30006202	79	60		2113005		2113005	543	543	543
8960	30006203	79	65		2113005		2113005	681	681	681
8961	30006204	79	65		2113005		2113005	754	754	754
8962	30006205	79	65		2113005		2113005	942	942	942
8963	30006201	120	80		2113005		2113005	391	391	391
8964	30006202	120	80		2113005		2113005	557	557	557
8965	30006203	120	80		2113005		2113005	718	718	718
8966	30006204	120	80		2113005		2113005	1356	1356	1356
8967	30006205	120	80		2113005		2113005	2418	2418	2418
8968	30211001	120	10	999801	999801		999801	2	2	2
8969	30211002	120	10	999802	999802		999802	2	2	2
8970	30211003	120	10	999803	999803		999803	3	3	3
8971	30211004	120	10	999804	999804		999804	3	3	3
8972	30211005	120	10	999805	999805		999805	4	4	4
8973	30211006	120	10	999806	999806		999806	4	4	4
8974	30211007	120	10	999807	999807		999807	5	5	5
8975	30211008	120	10	999808	999808		999808	5	5	5
8976	30211009	120	10	999809	999809		999809	5	5	5
8977	30211010	120	10	999810	999810		999810	5	5	5
8978	30211011	120	10	999811	999811		999811	7	7	7
8979	30211012	120	10	999812	999812		999812	7	7	7
8980	30211013	120	10	999813	999813		999813	8	8	8
8981	30211014	120	10	999814	999814		999814	8	8	8
8982	30211015	120	10	999815	999815		999815	9	9	9
8983	30211016	120	10	999816	999816		999816	9	9	9
8984	30211017	120	10	999817	999817		999817	10	10	10
8985	30211018	120	10	999818	999818		999818	10	10	10
8986	30211019	120	10	999819	999819		999819	10	10	10
8987	30211020	120	10	999820	999820		999820	10	10	10
8988	30211021	120	10	999821	999821		999821	12	12	12
8989	30211022	120	10	999822	999822		999822	12	12	12
8990	30211023	120	10	999823	999823		999823	13	13	13
8991	30211024	120	10	999824	999824		999824	13	13	13
8992	30211025	120	10	999825	999825		999825	14	14	14
8993	30211026	120	10	999826	999826		999826	14	14	14
8994	30211027	120	10	999827	999827		999827	15	15	15
8995	30211028	120	10	999828	999828		999828	15	15	15
8996	30211029	120	10	999829	999829		999829	15	15	15
8997	30211030	120	10	999830	999830		999830	15	15	15
8998	30211031	120	10	999831	999831		999831	17	17	17
8999	30211032	120	10	999832	999832		999832	17	17	17
9000	30211033	120	10	999833	999833		999833	18	18	18
9001	30211034	120	10	999834	999834		999834	18	18	18
9002	30211035	120	10	999835	999835		999835	19	19	19
9003	30211036	120	10	999836	999836		999836	19	19	19
9004	30211037	120	10	999837	999837		999837	20	20	20
9005	30211038	120	10	999838	999838		999838	20	20	20
9006	30211039	120	10	999839	999839		999839	21	21	21
9007	30211040	120	10	999840	999840		999840	21	21	21
9008	30130903	54	40		11954		11954	103	73	57
9009	30130904	54	45		11955		11955	169	73	57
9010	30130911	54	50	11956		211203		243	73	57
9011	30130912	54	50	11956		211204		317	77	61
9012	30131011	54	50	11964		211205		243	150	150
9013	30131012	54	50	11964		211206		317	150	150
9014	30131013	54	50	11964		211207		418	150	150
9015	30130903	79	55		11954		11954	317	117	91
9016	30130904	79	60		11955		11955	418	117	91
9017	30130911	79	65	11956		211203		524	117	91
9018	30130912	79	65	11956		211204		580	128	100
9019	30131011	79	65	11964		211205		524	320	320
9020	30131012	79	65	11964		211206		580	320	320
9021	30131013	79	65	11964		211207		725	320	320
9022	30130903	120	80		11954		11954	301	99	77
9023	30130904	120	80		11955		11955	429	99	77
9024	30130911	120	80	11956		211203		553	99	77
9025	30130912	120	80	11956		211204		967	173	134
9026	30131011	120	80	11964		211205		553	470	470
9027	30131012	120	80	11964		211206		967	470	470
9028	30131013	120	80	11964		211207		1379	470	470
9029	30211101	120	10					100	100	100
9030	30211102	120	10					100	100	100
9031	30211103	120	10					100	100	100
9032	30211104	120	10					100	100	100
9033	30211105	120	10					100	100	100
9034	30211106	120	10					105	105	105
9035	30211107	120	10					105	105	105
9036	30211108	120	10					105	105	105
9037	30211109	120	10					105	105	105
9038	30211110	120	10					105	105	105
9039	30211111	120	10					110	110	110
9040	30211112	120	10					110	110	110
9041	30211113	120	10					110	110	110
9042	30211114	120	10					110	110	110
9043	30211115	120	10					110	110	110
9044	30211116	120	10					115	115	115
9045	30211117	120	10					115	115	115
9046	30211118	120	10					115	115	115
9047	30211119	120	10					115	115	115
9048	30211120	120	10					115	115	115
9049	30211121	120	10					120	120	120
9050	30211122	120	10					120	120	120
9051	30211123	120	10					120	120	120
9052	30211124	120	10					120	120	120
9053	30211125	120	10					120	120	120
9054	30211126	120	10					125	125	125
9055	30211127	120	10					125	125	125
9056	30211128	120	10					125	125	125
9057	30211129	120	10					125	125	125
9058	30211130	120	10					125	125	125
9059	30211131	120	10					130	130	130
9060	30211132	120	10					130	130	130
9061	30211133	120	10					130	130	130
9062	30211134	120	10					130	130	130
9063	30211135	120	10					130	130	130
9064	30211136	120	10					135	135	135
9065	30211137	120	10					135	135	135
9066	30211138	120	10					135	135	135
9067	30211139	120	10					135	135	135
9068	30211140	120	10					135	135	135
9069	30211141	120	10					140	140	140
9070	30211142	120	10					140	140	140
9071	30211143	120	10					140	140	140
9072	30211144	120	10					140	140	140
9073	30211145	120	10					140	140	140
9074	30211146	120	10					145	145	145
9075	30211147	120	10					145	145	145
9076	30211148	120	10					145	145	145
9077	30211149	120	10					145	145	145
9078	30211150	120	10					145	145	145
9079	30211151	120	10					150	150	150
9080	30211152	120	10					150	150	150
9081	30211153	120	10					150	150	150
9082	30211154	120	10					150	150	150
9083	30211155	120	10					150	150	150
9084	30211156	120	10					155	155	155
9085	30211157	120	10					155	155	155
9086	30211158	120	10					155	155	155
9087	30211159	120	10					155	155	155
9088	30211160	120	10					155	155	155
9089	30211161	120	10					160	160	160
9090	30211162	120	10					160	160	160
9091	30211163	120	10					160	160	160
9092	30211164	120	10					160	160	160
9093	30211165	120	10					160	160	160
9094	30211166	120	10					165	165	165
9095	30211167	120	10					165	165	165
9096	30211168	120	10					165	165	165
9097	30211169	120	10					165	165	165
9098	30211170	120	10					165	165	165
9099	30211171	120	10					170	170	170
9100	30211172	120	10					170	170	170
9101	30211173	120	10					170	170	170
9102	30211174	120	10					170	170	170
9103	30211175	120	10					170	170	170
9104	30211176	120	10					175	175	175
9105	30211177	120	10					175	175	175
9106	30211178	120	10					175	175	175
9107	30211179	120	10					175	175	175
9108	30211180	120	10					175	175	175
9109	30211181	120	10					180	180	180
9110	30211182	120	10					180	180	180
9111	30211183	120	10					180	180	180
9112	30211184	120	10					180	180	180
9113	30211185	120	10					180	180	180
9114	30211186	120	10					185	185	185
9115	30211187	120	10					185	185	185
9116	30211188	120	10					185	185	185
9117	30211189	120	10					185	185	185
9118	30211190	120	10					185	185	185
9119	30211191	120	10					190	190	190
9120	30211192	120	10					190	190	190
9121	30211193	120	10					190	190	190
9122	30211194	120	10					190	190	190
9123	30211195	120	10					190	190	190
9124	30211196	120	10					195	195	195
9125	30211197	120	10					195	195	195
9126	30211198	120	10					195	195	195
9127	30211199	120	10					195	195	195
9128	30211200	120	10					195	195	195
9129	30211201	120	10					100	100	100
9130	30211202	120	10					100	100	100
9131	30211203	120	10					100	100	100
9132	30211204	120	10					100	100	100
9133	30211205	120	10					100	100	100
9134	30211206	120	10					105	105	105
9135	30211207	120	10					105	105	105
9136	30211208	120	10					105	105	105
9137	30211209	120	10					105	105	105
9138	30211210	120	10					105	105	105
9139	30211211	120	10					110	110	110
9140	30211212	120	10					110	110	110
9141	30211213	120	10					110	110	110
9142	30211214	120	10					110	110	110
9143	30211215	120	10					110	110	110
9144	30211216	120	10					115	115	115
9145	30211217	120	10					115	115	115
9146	30211218	120	10					115	115	115
9147	30211219	120	10					115	115	115
9148	30211220	120	10					115	115	115
9149	30211221	120	10					120	120	120
9150	30211222	120	10					120	120	120
9151	30211223	120	10					120	120	120
9152	30211224	120	10					120	120	120
9153	30211225	120	10					120	120	120
9154	30211226	120	10					125	125	125
9155	30211227	120	10					125	125	125
9156	30211228	120	10					125	125	125
9157	30211229	120	10					125	125	125
9158	30211230	120	10					125	125	125
9159	30211231	120	10					130	130	130
9160	30211232	120	10					130	130	130
9161	30211233	120	10					130	130	130
9162	30211234	120	10					130	130	130
9163	30211235	120	10					130	130	130
9164	30211236	120	10					135	135	135
9165	30211237	120	10					135	135	135
9166	30211238	120	10					135	135	135
9167	30211239	120	10					135	135	135
9168	30211240	120	10					135	135	135
9169	30211241	120	10					140	140	140
9170	30211242	120	10					140	140	140
9171	30211243	120	10					140	140	140
9172	30211244	120	10					140	140	140
9173	30211245	120	10					140	140	140
9174	30211246	120	10					145	145	145
9175	30211247	120	10					145	145	145
9176	30211248	120	10					145	145	145
9177	30211249	120	10					145	145	145
9178	30211250	120	10					145	145	145
9179	30211251	120	10					150	150	150
9180	30211252	120	10					150	150	150
9181	30211253	120	10					150	150	150
9182	30211254	120	10					150	150	150
9183	30211255	120	10					150	150	150
9184	30211256	120	10					155	155	155
9185	30211257	120	10					155	155	155
9186	30211258	120	10					155	155	155
9187	30211259	120	10					155	155	155
9188	30211260	120	10					155	155	155
9189	30211261	120	10					160	160	160
9190	30211262	120	10					160	160	160
9191	30211263	120	10					160	160	160
9192	30211264	120	10					160	160	160
9193	30211265	120	10					160	160	160
9194	30211266	120	10					165	165	165
9195	30211267	120	10					165	165	165
9196	30211268	120	10					165	165	165
9197	30211269	120	10					165	165	165
9198	30211270	120	10					165	165	165
9199	30211271	120	10					170	170	170
9200	30211272	120	10					170	170	170
9201	30211273	120	10					170	170	170
9202	30211274	120	10					170	170	170
9203	30211275	120	10					170	170	170
9204	30211276	120	10					175	175	175
9205	30211277	120	10					175	175	175
9206	30211278	120	10					175	175	175
9207	30211279	120	10					175	175	175
9208	30211280	120	10					175	175	175
9209	30211281	120	10					180	180	180
9210	30211282	120	10					180	180	180
9211	30211283	120	10					180	180	180
9212	30211284	120	10					180	180	180
9213	30211285	120	10					180	180	180
9214	30211286	120	10					185	185	185
9215	30211287	120	10					185	185	185
9216	30211288	120	10					185	185	185
9217	30211289	120	10					185	185	185
9218	30211290	120	10					185	185	185
9219	30211291	120	10					190	190	190
9220	30211292	120	10					190	190	190
9221	30211293	120	10					190	190	190
9222	30211294	120	10					190	190	190
9223	30211295	120	10					190	190	190
9224	30211296	120	10					195	195	195
9225	30211297	120	10					195	195	195
9226	30211298	120	10					195	195	195
9227	30211299	120	10					195	195	195
9228	30211300	120	10					195	195	195
9229	30211301	120	10					25	25	25
9230	30211302	120	10					25	25	25
9231	30211303	120	10					25	25	25
9232	30211304	120	10					26	26	26
9233	30211305	120	10					26	26	26
9234	30211306	120	10					26	26	26
9235	30211307	120	10					27	27	27
9236	30211308	120	10					27	27	27
9237	30211309	120	10					27	27	27
9238	30211310	120	10					28	28	28
9239	30211311	120	10					28	28	28
9240	30211312	120	10					28	28	28
9241	30211313	120	10					29	29	29
9242	30211314	120	10					29	29	29
9243	30211315	120	10					29	29	29
9244	30211316	120	10					30	30	30
9245	30211317	120	10					30	30	30
9246	30211318	120	10					30	30	30
9247	30211319	120	10					31	31	31
9248	30211320	120	10					31	31	31
9249	30211321	120	10					31	31	31
9250	30211322	120	10					32	32	32
9251	30211323	120	10					32	32	32
9252	30211324	120	10					32	32	32
9253	30211325	120	10					33	33	33
9254	30211326	120	10					33	33	33
9255	30211327	120	10					33	33	33
9256	30211328	120	10					34	34	34
9257	30211329	120	10					34	34	34
9258	30211330	120	10					34	34	34
9259	30211331	120	10					35	35	35
