StageId	Name	Description	Icon	StoryIcon	BgmId	AmbientSound	LoadingType	RewardTipId	EventId	NormalEventIdOnPassed	UnlockEventId[1]	UnlockEventId[2]	NormalEventId[1]	NormalEventId[2]	PreEventId[1]	PreEventId[2]	PreEventId[3]	PreEventId[4]	ClearEventId[1]	ClearEventId[2]	ClearEventId[3]	DisappearCondition	OrderId	RecommandLevel	IsMultiplayer	HaveAssist	StandardUseTimeSec	RequireLevel	RequireActionPoint	FirstRequireActionPoint	FinishRequireActionPoint	CharacterLimitType	CareerSuggestType	AISuggestType	LimitBuffId	PassTimeLimit	PreStageId[1]	PreStageId[2]	PreStageId[3]	PreStageId[4]	FlopRewardId	FinishRewardShow	FirstRewardShow	FinishDropId	FirstRewardId	StarRewardId[2]	StarRewardId[3]	StarRewardId	TeamExp	FirstTeamExp	FinishTeamExp	CardExp	FirstCardExp	FinishCardExp	MaxChallengeNums	BuyChallengeCost	BuyChallengeCount	KeepPlayingStory	BeginStoryId	EndStoryId	OnlinePlayerLeast	OnlinePlayerLimit	StarDesc[1]	StarDesc[2]	StarDesc[3]	DescEventId[1]	DescEventId[2]	DescEventId[3]	SettleLoseTipId	SuggestedConditionId[1]	SuggestedConditionId[2]	SuggestedConditionId[3]	ForceConditionId[1]	ForceConditionId[2]	ForceConditionId[3]	HaveFirstPass	FirstGotoSkipId	FunctionLeftBtn	FunctionRightBtn	RobotId[1]	RobotId[2]	RobotId[3]	UrgentEventId[1]	UrgentEventId[2]	UrgentEventId[3]	RebootId	AutoFightId	StageType	StageGridStyle	FightControlId	DisableJoystick	NeedJobType[1]	NeedJobType[2]	NeedJobType[3]	MultiChallengeId	Restartable	ResetHpCount[1]	ResetHpCount[2]	ResetHpCount[3]	StoryUiStyle	OnlineMsgId	ForceAllyEffect	DisableDeadEffect	HideAction	Ability
14010123	Unloading Area		Assets/Product/Texture/Image/UiAssign/UiAssignTab01.png		7					1													1	80		0						0			0	300	14010113						14010123		14010123															BJ00102EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 70											1		2	1							13			Rectangle			1	2	3		1									
14010133	Core Management Area		Assets/Product/Texture/Image/UiAssign/UiAssignTab01.png		104	307				1													1	80		0						0			0	300	14010123						14010133		14010133															BJ00103EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 70											1		2	1							14			Rectangle			1	2	3		1									
14010213	Reunion Pavilion		Assets/Product/Texture/Image/UiAssign/UiAssignTab02.png		16	326				1													1	80		0						0			0	300	14010133						14010113		14010113															BJ00104EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80											1		2	1							9			Rectangle			1	2	3		1									
14010223	Dream Terrace		Assets/Product/Texture/Image/UiAssign/UiAssignTab02.png		16	326				1													1	80		0						0			0	300	14010213						14010123		14010123															BJ00105EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80											1		2	1							9			Rectangle			1	2	3		1									
14010234	Cloud Passage		Assets/Product/Texture/Image/UiAssign/UiAssignTab02.png		17	327				1													1	80		0						0			0	300	14010223						14010133		14010133															BJ00106EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80											1		2	1							9			Rectangle			1	2	3		1									
14010313	Maintenance Tunnel		Assets/Product/Texture/Image/UiAssign/UiAssignTab03.png		101	303				1													1	80		0						0			0	300	14010234						14010113		14010113															BJ00107EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80											1		2	1							11			Rectangle			1	2	3		1									
14010323	Shopping Town		Assets/Product/Texture/Image/UiAssign/UiAssignTab03.png		102	308				1													1	80		0						0			0	300	14010313						14010123		14010123															BJ00108EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80											1		2	1							9			Rectangle			1	2	3		1									
14010334	Yazaki Park		Assets/Product/Texture/Image/UiAssign/UiAssignTab03.png		111	303				1													1	80		0						0			0	300	14010323						14010133		14010133															BJ00109EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80											1		2	1							10			Rectangle			1	2	3		1									
14010413	Counter Corridor		Assets/Product/Texture/Image/UiAssign/UiAssignTab04.png		111	308				1													1	80		0						0			0	300	14010334						14010113		14010113															BJ00110EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80											1		2	1							10			Rectangle			1	2	3		1									
14010424	Anti-Direct Hit Partition		Assets/Product/Texture/Image/UiAssign/UiAssignTab04.png		103	307				1													1	80		0						0			0	300	14010413						14010123		14010123															BJ00111EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80											1		2	1							9			Rectangle			1	2	3		1									
14010434	QR Passageway		Assets/Product/Texture/Image/UiAssign/UiAssignTab04.png		104	308				1													1	80		0						0			0	300	14010424						14010133		14010133															BJ00112EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80											1		2	1							11			Rectangle			1	2	3		1									
14020514	Bamboo Garden		Assets/Product/Texture/Image/UiAssign/UiAssignTab01.png		103	303				1													1	80		0						0			0	300	14010434						14010113		14010113															BJ00201EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80											1		2	1							9			Rectangle			1	2	3		1									
14020524	Hospital Buildings		Assets/Product/Texture/Image/UiAssign/UiAssignTab01.png		7					1													1	80		0						0			0	300	14020514						14010123		14010123																	3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80											1		2	1							9			Rectangle			1	2	3		1									
14020534	Underground Factory		Assets/Product/Texture/Image/UiAssign/UiAssignTab01.png		104	307				1													1	80		0						0			0	300	14020524						14010133		14010133															BJ00203EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80											1		2	1							11			Rectangle			1	2	3		1									
14020614	Titan Trench		Assets/Product/Texture/Image/UiAssign/UiAssignTab02.png		16	326				1													1	80		0						0			0	300	14020534						14010113		14010113															BJ00204EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80											1		2	1							10			Rectangle			1	2	3		1									
14020624	Hangar Passage		Assets/Product/Texture/Image/UiAssign/UiAssignTab02.png		16	326				1													1	80		0						0			0	300	14020614						14010123		14010123															BJ00205EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80											1		2	1							10			Rectangle			1	2	3		1									
14020634	Residential Area		Assets/Product/Texture/Image/UiAssign/UiAssignTab02.png		17	327				1													1	80		0						0			0	300	14020624						14010133		14010133															BJ00206EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80											1		2	1							11			Rectangle			1	2	3		1									
14020714	Bunker Dune		Assets/Product/Texture/Image/UiAssign/UiAssignTab03.png		101	303				1													1	80		0						0			0	300	14020634						14010113		14010113															BJ00207EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80											1		2	1							9			Rectangle			1	2	3		1									
14020724	Reinforced Passage		Assets/Product/Texture/Image/UiAssign/UiAssignTab03.png		102	308				1													1	80		0						0			0	300	14020714						14010123		14010123															BJ00208EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80											1		2	1							10			Rectangle			1	2	3		1									
14020734	Data Center		Assets/Product/Texture/Image/UiAssign/UiAssignTab03.png		111	303				1													1	80		0						0			0	300	14020724						14010133		14010133															BJ00209EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80											1		2	1							10			Rectangle			1	2	3		1									
14020814	Ghost Coast		Assets/Product/Texture/Image/UiAssign/UiAssignTab04.png		111	308				1													1	80		0						0			0	300	14020734						14010113		14010113															BJ00210EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80											1		2	1							9			Rectangle			1	2	3		1									
14020824	Quick Reaction Passage		Assets/Product/Texture/Image/UiAssign/UiAssignTab04.png		103	307				1													1	80		0						0			0	300	14020814						14010123		14010123															BJ00211EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80											1		2	1							10			Rectangle			1	2	3		1									
14020834	Radar Station		Assets/Product/Texture/Image/UiAssign/UiAssignTab04.png		104	308				1													1	80		0						0			0	300	14020824						14010133		14010133															BJ00212EA		3	Warning: This is an extremely dangerous challenge.	Boost the BP of members before attempting.	Monster Level: Nightmare 80											1		2	1							11			Rectangle			1	2	3		1									
14010111		Border Pact Sub Stage	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		103	303				1																0						3			1																								BJ00101BA			3																								14			Square			1	2	3		1									
14010121		Border Pact Sub Stage	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		7					1																0						3			1																								BJ00102BA			3																								13			Square			1	2	3		1									
14010131		Border Pact Sub Stage	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		103	307				1																0						3			1																								BJ00103BA			3																								13			Square			1	2	3		1									
14010211		Border Pact Sub Stage	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		16	326				1																0						3			1																								BJ00104BA			3																								10			Square			1	2	3		1									
14010221		Border Pact Sub Stage	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		16	326				1																0						3			1																								BJ00105BA			3																								10			Square			1	2	3		1									
14010231		Border Pact Sub Stage	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		16	327				1																0						3			1																								BJ00106BA			3																								9			Square			1	2	3		1									
14010311		Border Pact Sub Stage	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		101	303				1																0						3			1																								BJ00107BA			3																								9			Square			1	2	3		1									
14010321		Border Pact Sub Stage	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		102	308				1																0						3			1																								BJ00108BA			3																								10			Square			1	2	3		1									
14010331		Border Pact Sub Stage	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		111	303				1																0						3			1																								BJ00109BA			3																								9			Square			1	2	3		1									
14010411		Border Pact Sub Stage	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		111	308				1																0						3			1																								BJ00110BA			3																								10			Square			1	2	3		1									
14010421		Border Pact Sub Stage	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		103	307				1																0						3			1																								BJ00111BA			3																								10			Square			1	2	3		1									
14010431		Border Pact Sub Stage	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		103	308				1																0						3			1																								BJ00112BA			3																								9			Square			1	2	3		1									
14020511		Border Pact Sub Stage	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		103	303				1																0						3			1																								BJ00201BA			3																								10			Square			1	2	3		1									
14020521		Border Pact Sub Stage	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		7					1																0						3			1																								BJ00202BA			3																								11			Square			1	2	3		1									
14020531		Border Pact Sub Stage	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		104	307				1																0						3			1																											3																								10			Square			1	2	3		1									
14020611		Border Pact Sub Stage	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		16	326				1																0						3			1																								BJ00204BA			3																								10			Square			1	2	3		1									
14020621		Border Pact Sub Stage	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		16	326				1																0						3			1																								BJ00205BA			3																								10			Square			1	2	3		1									
14020631		Border Pact Sub Stage	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		17	327				1																0						3			1																								BJ00206BA			3																								11			Square			1	2	3		1									
