Id	AttribId	PromotedId	Kind	Type	Note	Name	MoveUseFaceDir	HasRunTilt	HasSquatState	AttribType	SquatMotionOffset	ModelId	BaseHeight	ColliderType	PolygonId	BodyRadius	CameraCollideRadius	HitRadius	IgnoreCollisionToNpc	IgnoreCollisionFromNpc	ModelScale	OffsetScale	EffectScale	MissileScale	UiResId	BossHp	HpWdigetCount	HpWidgetHeight	HpWidgetType	RollCharHeight	LieOnFloorTime	StandUpTailTime	StandUpImmuneHitTime	MaxHitValue	BeHitInterval	Ball	RandomBall	AttackSkillId	DodgeSkillId	CatchType	NoThreat	NotToThreatTarget	DeathTime	HasRunToStand	HasRunStart	HasStandTransition	WalkMotionOffset	RunMotionOffset	HasSprintState	SprintMotionOffset	CollisionPriority	ForceSqueezeOut	UseShadowMesh	ShadowQuadScale	DisableMotionRotation	DeathMagic[1]	DeathMagic[2]	DeathMagic[3]	DeathMagic[4]	RobotBornMagic[1]	BornMagic[1]	BornMagic[2]	BornMagic[3]	BornMagic[4]	BornMagic[5]	BornMagic[6]	BornMagic[7]	BornMagic[8]	BornMagic[9]	BornMagic[10]	BornMagic[11]	BornMagic[12]	SkillId[1]	SkillId[2]	SkillId[3]	SkillId[4]	SkillId[5]	SkillId[6]	SkillId[7]	SkillId[8]	SkillId[9]	SkillId[10]	SkillId[11]	SkillId[12]	SkillId[13]	SkillId[14]	SkillId[15]	SkillId[16]	SkillId[17]	SkillId[18]	SkillId[19]	SkillId[20]	SkillId[21]	SkillId[22]	SkillId[23]	SkillId[24]	SkillId[25]	SkillId[26]	SkillId[27]	SkillId[28]	SkillId[29]	SkillId[30]	SkillId[31]	SkillId[32]	SkillId[33]	SkillId[34]	SkillId[35]	SkillId[36]	SkillId[37]	SkillId[38]	SkillId[39]	SkillId[40]	SkillId[41]	SkillId[42]	SkillId[43]	SkillId[44]	SkillId[45]	SkillId[46]	SkillId[47]	SkillId[48]	SkillId[49]	SkillId[50]	SkillId[51]	SkillId[52]	SkillId[53]	SkillId[54]	SkillId[55]	SkillId[56]	SkillId[57]	SkillId[58]	SkillId[59]	SkillId[60]	SkillId[61]	SkillId[62]	SkillId[63]	SkillId[64]	SkillId[65]	SkillId[66]	SkillId[67]	SkillId[68]	SkillId[69]	SkillId[70]	SkillId[71]	SkillId[72]	SkillId[73]	SkillId[74]	SkillId[75]	SkillId[76]	SkillId[77]	SkillId[78]	SkillId[79]	SkillId[80]	SkillId[81]	SkillId[82]	SkillId[83]	SkillId[84]	SkillId[85]	SkillId[86]	SkillId[87]	SkillId[88]	SkillId[89]	SkillId[90]	SkillId[91]	SkillId[92]	SkillId[93]	SkillId[94]	SkillId[95]	SkillId[96]	SkillId[97]	SkillId[98]	SkillId[99]	SkillId[100]
93313	9331	9303	2	3		Hetero-Consciousness Host (Extreme)	1			0		Me1TwofacerMd010001		1		2	1	1			1	1	1			0	5	0.8	2	1.5			0	20	0								2	0							3	1		1.7		93070098	93070096	93070094	93070092		9331	900007	900008	100027	900011	900051	933105	933109	933170	933192			933101	933102	933103	933104	933105	933106	933107	933108	933109	933110	933111	933112	933113	933114	933115	933116	933117	933118	933119	933120	933121	933122	933123	933124	933125	933126	933127	933128	933129	933130																																																																						
91470	9015	9200	3	3		Heteromer Hydraulic (Enhanced)	1			0		Mo1YijuyeyaMd000001		1		1.2	1.2	0.5			1.2	1	1.2			0	5	1.1	2	1.5			0.3	20									0.05	0							3			1.2		90150098	90150096	90150094	90150092		9047	900007	900011	900051	750306	730061							904701	904702	904703	904704																																																																																																
91480	9016	9201	3	3		Heteromer Sentry Gun (Enhanced)	1			0		Mo1YijushaojiejipaoMd000001		1		0.8	0.8	0.3			1.2	1	1.2			0	5	0.8	2	1.5			0.3	20									0.05	0							3			0.8		90160098	90160096	90160094	90160092		9048	900007	900011	900051	750306								904801	904802	904803																																																																																																	
91490	9010	9201	3	3		Heteromer Aerial Monitor (Enhanced)	1			0		Mo1YijukongzhongjianshiqiMd000001		1		1	1	0.1			1	1	1	1		0	5	0.8	2	1.5			0.3	20									0.05	0							3			1		90100098	90100096	90100094	90100092		9049	900007	900011	900051	750306								904901	904902	904903																																																																																																	
91600	9060	9201	3	1		Hetero Deconstruct Unit (Enhanced)	1			0		Me1YihefenjiedanyuanMd000001		1		1	1	0.2			0.8	1	0.8	0.8		0	5	0.8	2	1.5	0		0.7	10									2.6								3			1		90600098	90600096	90600094	90600092		9060	900007			900011	900051							906001	906002	906003	906004	906005	906006	906007	906008	906009	906011	906012	906013	906014	906015	906021	906022	906023	906024	994106																																																																																	
91610	9061	9201	3	1		Hetero Repair Unit (Enhanced)	1			0		Me1YihexiufudanyuanMd000001		1		1	1	0.2			0.8	1	0.8	0.8		0	5	0.8	2	1.5	0		0.7	10									2.6								3			1		90610098	90610096	90610094	90610092		9061	900007			900011	900051	906006						906101	906102	906103	906104	906105	906106	906107	906108	906109	906111	906112	906113	906121	906122	906123	994106																																																																																				
91620	9062	9201	3	1		Hetero Fire Unit (Enhanced)	1			0		Me1YihehuolidanyuanMd000001		1		1	1	0.2			0.8	1	0.8	0.8		0	5	0.8	2	1.5	0		0.7	10									2.6								3			1		90620098	90620096	90620094	90620092		9062	900007			900011	900051							906201	906202	906203	906204	906205	906206	906207	906208	906209	906211	906212	906221	906222	906223	994106																																																																																					
91630	9063	9203	3	1		Hetero Explore Unit (Enhanced)	1			0		Me1YihekantandanyuanMd000001		1		1	1	0.2			0.8	1	0.8	0.8		0	5	0.8	2	1.5	0		0.3	10									0.05	0							3			1		90630098	90630096	90630094	90630092		9063	900007			900011	900051							906301	906302	906303	906321	906322	906323	906325	906326	906328	906331	906332	906333	906335	906341	906342	906352	906353	906354	906355	906361	906362	906363	906364	906365	906367	906368	906369	906370	906371	906372	906373	906374	906375	906381																																																																		
91640	9064	9203	3	1		Blubber VI (Enhanced)	1			0		Mo1LishiliuxingMd000001		1		1	1	0.2			1	1	1			0	5	0.8	2	1.5	0		0.3	10		1#906461|2#906463|3#906464	1#1#15|2#1#15|3#1#15						1.2	0							3			1		90640098	90640096	90640094	90640092		9064	900007	900008	100027	900011	900051	906401					914500	906401	906402	906403	906404	906405	906406	906461	906462	906463	906464	906470	906471																																																																																								
91650	9065	9202	3	1		Ballwheel IV (Enhanced)	1			0		Mo1WulunsixingMd000001		1		1	1	0.2			1	1	1			0	5	0.8	2	1.5	0		0.3	10		1#906561|2#906563|3#906564	1#1#15|2#1#15|3#1#15						1.2	0							3			1		90650098	90650096	90650094	90650092		9065	900007	900008	100027	900011	900051	906511					914500	906501	906502	906503	906504	906505	906506	906507	906561	906562	906563																																																																																										
91660	9066	9203	3	1		Hanged Man III (Enhanced)	1			0		Mo1DiaorensanxingMd000001		1		0.8	0.8				0.8	1	0.8			0	5	0.8	2	1.5	0		0.3	10									4.35	0							3			1		90660098	90660096	90660094	90660092		9066	900008	100027	900011	900051	900407						916600	906601	906602	906603	906604	906605	906606	906607	906608	906609	906610	906611	906612	906613	906614	906615	906616	906617	906618	906619	906620	906621	906622	906623	906624	906625	906626	906627	906628	906629	906630	906631	906632	906633	906634	906635																																																																	
91670	9067	9203	3	1		Kemuri I (Enhanced)	1			0		Mo1YanfenyixingMd000001		1		0.8	1	0.2			1	1	1			0	5	0.8	2	1.5	0		0.3	10									2.2	0							3			1		90670098	90670096	90670094	90670092		9067	900007	900008	100027	900011	900051						914500	906701	906702	906703	906705	906706	906707	906708	906709	906710																																																																																											
91680	9068	9203	2	1		Kowloong Crew - Yazi (Enhanced)				0		Me1JiulongzhongyaziMd000001		1		0.8	1				1	1	1			0	5	0.8	2	1.5	0		0.3	10									2.2	0							3			0.8		90680098	90680096	90680094	90680092		9068	900007	900008	100027	900011	900051							906801	906802	906803	906804	906805	906806	906807	906808	906810	906814	906815	906816	906818	906819	906820	906821	906822	906823	906824	906825	906826																																																																															
91690	9069	9205	3	1		Phecda	1			0		Mo1LucunMd000001		1		1.4	1	1.4			1.4	1	1			0	5	0.8	2	1.5	0		0.3	10									2.8	0							3			1		90660098	90660096	90660094	90660092		9069	900007	900008	100027	900011	900051	906945					916900	906901	906902	906903	906904	906905	906906	906907	906908	906909	906910	906911	906912	906913	906914	906915	906916	906917	906918	906919	906920	906921	906922																																																																														
91710	9071	9205	3	1		Cathy (Enhanced)	1			0		Mo1BiaoyanyirenMd000001		1		1	1	1			1	1	1			0	5	0.8	2	1.5	0		0.3	10									1.7	0							3			1		90710098	90710096	90710094	90710092		9071	900007	900008	100027	900011	900051							907101	907102	907103	907104	907105	907107	907108	907109	907110																																																																																											
91720	9072	9205	3	1		Martini (Enhanced)	1			0		Mo1TiaojiushiMd000001		1		1	1	1			1	1	1			0	5	0.8	2	1.5	0		0.3	10									1.4	0							3			1		90720098	90720096	90720094	90720092		9072	900007	900008	100027	900011	900051							907201	907202	907203	907204	907205	907206	907207	907208																																																																																												
91730	9073	9205	3	1		Mr. White (Enhanced)	1			0		Mo1YouyongjiaoguanMd000001		1		1	1	1			1	1	1			0	5	0.8	2	1.5	0		0.3	10									0.85	0							3			1		90730098	90730096	90730094	90730092		9073	900007	900008	100027	900011	900051							907301	907303	907304	907305	907306	907307	907308	907309	907310	907311	907312	907315	907316	907317	907318	907319	907320	907321	907322	907323	907324	907325																																																																														
91740	9074	9205	3	1		A'Mao	1			0		Me1XiguajunMd000002		1		1	1	1			1	1	1			0	5	0.8	2	1.5	0		0.3	10									2.8	0							3			1		90660098	90660096	90660094	90660092		9074	900008	100027	900011	900051								907401	907402	907403	907404	907405	907406	907407	907408	907409	907410	907411	907412	907413	907414	907415	907416	907417	907418	907419	907420	907421	907422	907423	907424	907425	907426	907427	907428	907429	907430																																																																						
91750	9075	9205	3	1		Aerial 7 - Snow Owl (Enhanced)				0		Mb1XuexiaoMd000002		1		1	1	1			1	1	1			0	5	0.8	2	1.5	0		0.3	10									1.05	0							3			1		90750098	90750096	90750094	90750092		9075	900007	900008	100027	900011	900051						917500	907501	907502	907503	907504	907505	907506	907507	907508	907509	907510	907511	907512	907513	907514	907515	907516	907517																																																																																			
91760	9076	9205	3	1		Ground 3 - Rabbit (Enhanced)	1			0		Mo1TuziMd000002		1		1	1	1			1	1	1			0	5	0.8	2	1.5	0		0.3	10									2.1	0							3			1		90760098	90760096	90760094	90760092		9076	900008	100027	900011	900051							917600	907601	907602	907603	907604	907605	907606	907607	907608	907609	907610	907611	907612	907613	907614	907615	907616	907617	907618	907619	907620	907621	907622	907623	907624	907625																																																																											
91770	9077	9205	3	1		Naval 5 - Squid (Enhanced)	1			0		Mo1ZhangyuMd000002		1		1	1	1			1	1	1			0	5	0.8	2	1.5	0		0.3	10									2.1	0							3			1		90770098	90770096	90770094	90770092		9077	900008	100027	900011	900051							917700	907701	907702	907703	907704	907705	907706	907707	907708	907709	907710	907711	907712	907713	907714	907715	907716	907717	907718	907719	907720																																																																																
91780	9078	9205	3	1		Ground 1 - Polar Bear (Basic)	1			0		Me1XiongrenMd000002		1		1	1	1			1	1	1			0	5	0.8	2	1.5	0		0.3	10									2.1	0							3			1		90780098	90780096	90780094	90780092		9078	900008	100027	900011	900051							917800	907801	907802	907803	907804	907805	907806	907807	907808	907809	907810	907811	907812	907813	907814	907815	907816	907817	907818	907819	907820	907821	907822	907823	907824	907825	907826	907827	907828	907829	907830																																																																						
91790	9079	9205	3	1		Guardian I (Enhanced)	1			0		Me1DiaorenyixingMd000001		1		1	1	1			1	1	1			0	5	0.8	2	1.5	0		0.3	10									2.1	0							3			1		90780098	90780096	90780094	90780092		9079	900008	100027	900011	900051								907901	907902	907903	907904	907905	907906	907907	907908	907909	907910	907911	907912	907913	907914	907915	907916	907917	907918	907919	907920	907921	907922	907923	907924	907925	907926	907927	907928	907929	907930																																																																						
91800	9080	9205	3	1		Moyuan (Enhanced)	1			0		Me1YunluMd000002		1		0.5	1	1			1.1	1.1	1.1	1.1		0	5	0.8	2	1.5	0		0.3	10									2.1	0							3			1		90780098	90780096	90780094	90780092		9080	900008	100027	900011	900051	908025							908001	908002	908003	908004	908005	908006	908007	908008	908009	908010	908011	908012	908013	908014	908015	908016	908017	908018	908019	908020	908021	908022	908023	908024	908025	908026	908027	908028	908029	908030																																																																						
91810	9081	9205	3	1		Tai'E I (Enhanced)	1			0		Mb1TaiayixingMd010002		1		1.2	1	1.2			1.2	1	1.2	1.2		0	5	0.8	2	1.5	0		0.3	10									2.1	0							3			1		90770098	90770096	90770094	90770092		9081	900008	100027	900011	900051								908101	908102	908103	908104	908105	908106	908107	908108	908109	908110	908111	908112	908113	908114	908115	908116	908117	908118	908119	908120																																																																																
91820	9080	9205	3	1		Puppet (Enhanced)	1			0		Me1YunlukuileiMd000002		1		0.5	1	1			1.1	1.1	1.1	1.1		0	5	0.8	2	1.5	0		0.3	10									2.1	0							3			1		90780098	90780096	90780094	90780092		9082	900008	100027	900011	900051								908201	908202	908203	908204	908205	908206	908207	908208	908209	908210																																																																																										
91830	9070	9203	3	1		Bettle (Enhanced)	1			0		Mo1MifengMd010001		1		0.5	1	1			1	1	1	1		1	5	0.8	2	1			1.25	10									1.6	0							3			1		90830098	90830096	90830094	90830092		9083	900008	100027	900011	908301								908301	908302	908303	908304	908305																																																																																															
91840	9070	9200	3	1		Pei (Enhanced)	1			0		Mo1QiuqiujiaoMd010001		1		0.5	1	1			1.5	1.5	1	1		1	5	0.8	2	1			1.25	10									1.6	0							3			1		90780098	90780096	90780094	90780092		9084	900008	100027	900011	970006								908401	908402																																																																																																		
91860	9086	9299	3	1		Popper (Enhanced)	1			0		Mo1BopuerMd010001		1		1	1	1			1	1	1			1	5	0.8	2	1			1.25	10									1.6	0							3			1		90780098	90780096	90780094	90780092		9086	900008	100027	900011	908606	900007							908601	908602	908603	908604	908605	908606	908607	908608	908609	908610																																																																																										
91890	9089	9299	3	1		Corrupted Construct (Enhanced)	1			0		Mo1UngouzaotiMd010001		1		1	1	1			1	1	1			1	5	0.8	2	1			1.25	10									1.6	0			1				3			1		90890098	90890096	90890094	90890092		9089	900007	900008	100027	900011	900051	908907					914500	908901	908902	908903	908904	908905	908906	908907	908908	908909	908910	908911	908912	908913	908914																																																																																						
91900	9090	9299	3	1		Sea Squirt (Enhanced)	1			0		Mo1HaiqiaoMd010001		1		1	1	1			1	1	1			1	5	0.8	2	1			1.25	10									1.6	0							3			1		90900098	90900096	90900094	90900092		9090	900007	900008	100027	900011	900051	909006	909007	909008			914500	909001	909002	909003	909004	909005	909006	909007	909008	909009																																																																																											
91910	9091	9299	3	1		Gear (Enhanced)	1			0		Me1UnknownMd010001		1		1	1	1			1	1	1			1	5	0.8	2	1			1.25	10									1.6	0							3			1		90910098	90910096	90910094	90910092		9091	900008	100027	900011	900007	909113	909123					914500	909101	909102	909103	909104	909105	909106	909107	909108	909109	909110	909111	909112	909113	909114	909115	909116	909117																																																																																			
91930	9093	9299	3	1		Monkfish (Enhanced)	1			0		Mo1YingdengyuMd010001		1		1	1	1			1	1	1			1	5	0.8	2	1			1.25	10									1.6	0							3			1		90930098	90930096	90930094	90930092		9093	900007	900008	100027	900011	900051							909301	909302	909303	909304	909305	909306	909307	909308	909309	909310	909311	909312																																																																																								
91940	9094	9299	3	1		Buthus (Enhanced)	1			0		Mo1CiganxieMd010001		1		1	1	1			1	1	1			1	5	0.8	2	1			1.25	10									1.6	0							3			1		90940098	90940096	90940094	90940092		9094												909401	909402	909403	909404	909405	909406	909407	909408	909409	909410	909411																																																																																									
91950	9095	9299	3	1		Recycle Prisoner (Enhanced)				0		Me1JiegouqiutuMd010001		1		1	1				1	1	1			0	5	0.8	2	1.5	0		0.3	10									1.2	0			1	1			3			1		90950098	90950096	90950094	90950092		9095	900007	900008	100027	900011	900051	906401						909501	909502	909503	909504	909505	909506	909507	909508	909509	909510	909511	909512	909513	909514	909515	909516	909517	909518	909519	909520	909521	909522	909523	909524	909525																																																																											
91960	9096	9299	3	2		Blair (Enhanced)				0		Mo1BeiyaMd010001		1		0.7	0.7	1			1.5	1	1			0	5	0.8	2	1	0	0	0.3	10									0.05	0							3			0.7		90960098	90960096	90960094	90960092		9096	900007	900008	100027	900011	900051							909601	909602	909603	909604	909605	909606	909607	909608	909609	909610	909611	909612	909613	909614																																																																																						
